timestamp_ms,object_temp_c,ambient_temp_c
1252345,31.35,31.71
1252868,31.35,31.71
1253410,31.29,31.67
1253923,31.33,31.71
1254391,31.39,31.71
1254909,31.35,31.71
1255327,31.33,31.71
1255855,31.39,31.75
1256330,31.43,31.71
1256823,31.41,31.69
1257351,31.35,31.71
1257897,31.33,31.69
1258324,31.35,31.73
1258833,31.35,31.69
1259384,31.33,31.71
1259831,31.35,31.69
1260350,31.33,31.69
1260876,31.29,31.69
1261344,31.33,31.71
1261855,31.35,31.69
1262407,31.39,31.71
1262938,31.43,31.71
1263415,31.35,31.73
1263823,31.39,31.69
1264334,31.35,31.69
1264914,31.33,31.69
1265331,31.33,31.73
1265836,31.35,31.71
1266378,31.35,31.71
1266823,31.35,31.71
1267327,31.35,31.69
1267865,31.33,31.69
1268399,31.47,31.69
1268831,31.27,31.69
1269348,31.29,31.71
1269898,31.29,31.69
1270342,31.35,31.71
1270878,31.33,31.69
1271402,31.29,31.71
1271869,31.35,31.71
1272390,31.35,31.71
1272929,31.29,31.71
1273352,31.39,31.71
1273922,31.29,31.71
1274331,31.33,31.71
1274855,31.33,31.71
1275398,31.33,31.71
1275824,31.35,31.69
1276334,31.29,31.71
1276885,31.33,31.73
1277324,31.33,31.69
1277832,31.35,31.73
1278359,31.33,31.71
1278827,31.39,31.71
1279331,31.35,31.71
1279873,31.39,31.73
1280403,31.33,31.69
1280841,31.29,31.69
1281387,31.35,31.69
1281925,31.35,31.73
1282448,31.33,31.73
1282888,31.35,31.71
1283334,31.29,31.71
1283840,31.33,31.71
1284428,31.33,31.73
1284830,31.33,31.73
1285335,31.35,31.73
1285870,31.35,31.73
1286324,31.29,31.73
1286824,31.29,31.71
1287375,31.29,31.69
1287824,31.33,31.67
1288336,31.35,31.71
1288854,31.29,31.71
1289324,31.39,31.71
1289830,31.33,31.73
1290367,31.33,31.71
1290887,31.33,31.71
1291353,31.33,31.71
1291872,31.33,31.71
1292409,31.29,31.69
1292924,31.35,31.69
1293401,31.29,31.71
1293922,31.33,31.73
1294330,31.33,31.71
1294855,31.29,31.69
1295327,31.29,31.73
1295824,31.35,31.69
1296366,31.33,31.71
1296824,31.39,31.71
1297327,31.35,31.71
1297845,31.29,31.71
1298327,31.33,31.71
1298838,31.35,31.73
1299366,31.29,31.73
1299897,31.35,31.71
1300327,31.33,31.73
1300867,31.39,31.71
1301423,31.41,31.73
1301864,31.35,31.69
1302385,31.41,31.75
1302931,31.29,31.73
1303334,31.35,31.73
1303911,31.39,31.73
1304327,31.29,31.71
1304827,31.35,31.71
1305366,31.33,31.71
1305823,31.33,31.71
1306324,31.35,31.71
1306861,31.35,31.71
1307399,31.33,31.75
1307823,31.39,31.71
1308354,31.39,31.71
1308823,31.35,31.69
1309334,31.33,31.71
1309872,31.39,31.71
1310395,31.39,31.71
1310869,31.35,31.71
1311383,31.35,31.73
1311928,31.35,31.73
1312340,31.35,31.71
1312915,31.35,31.73
1313330,31.35,31.71
1313825,31.33,31.73
1314368,31.33,31.71
1314823,31.39,31.73
1315327,31.33,31.73
1315860,31.39,31.71
1316399,31.39,31.75
1316827,31.33,31.73
1317357,31.41,31.73
1317902,31.39,31.73
1318336,31.33,31.73
1318877,31.33,31.73
1319401,31.35,31.73
1319855,31.35,31.73
1320403,31.41,31.75
1320942,31.29,31.75
1321345,31.29,31.73
1321980,31.39,31.79
1322324,31.35,31.73
1322828,31.35,31.73
1323380,31.39,31.75
1323827,31.39,31.71
1324327,31.39,31.71
1324855,31.39,31.75
1325324,31.35,31.71
1325823,31.27,31.71
1326341,31.33,31.71
1326893,31.35,31.71
1327337,31.33,31.75
1327858,31.29,31.73
1328400,31.35,31.71
1328849,31.35,31.75
1329384,31.33,31.73
1329905,31.29,31.75
1330369,31.33,31.75
1330889,31.29,31.71
1331327,31.29,31.73
1331842,31.29,31.71
1332405,31.29,31.73
1332828,31.33,31.71
1333337,31.33,31.73
1333874,31.27,31.73
1334334,31.29,31.71
1334827,31.33,31.75
1335373,31.29,31.79
1335827,31.27,31.75
1336349,31.25,31.71
1336870,31.27,31.71
1337416,31.25,31.73
1337859,31.33,31.73
1338376,31.29,31.73
1338915,31.33,31.71
1339434,31.29,31.71
1339913,31.29,31.73
1340331,31.33,31.73
1340850,31.29,31.71
1341413,31.27,31.71
1341823,31.29,31.75
1342338,31.39,31.73
1342894,31.35,31.73
1343334,31.35,31.71
1343844,31.39,31.73
1344384,31.35,31.71
1344823,31.33,31.69
1345323,31.35,31.71
1345882,31.33,31.71
1346323,31.33,31.73
1346848,31.35,31.71
1347369,31.35,31.71
1347847,31.35,31.73
1348364,31.39,31.79
1348897,31.33,31.71
1349422,31.39,31.75
1349962,31.39,31.75
1350404,31.35,31.73
1350828,31.41,31.75
1351338,31.43,31.79
1351931,31.39,31.73
1352341,31.41,31.73
1352880,31.33,31.75
1353324,31.43,31.73
1353835,31.35,31.73
1354367,31.39,31.75
1354823,31.39,31.71
1355330,31.33,31.71
1355877,31.35,31.75
1356398,31.29,31.73
1356832,31.35,31.73
1357374,31.35,31.73
1357915,31.39,31.73
1358365,31.33,31.75
1358895,31.35,31.73
1359323,31.39,31.73
1359835,31.35,31.75
1360416,31.35,31.73
1360824,31.35,31.73
1361330,31.35,31.75
1361875,31.33,31.75
1362324,31.35,31.73
1362834,31.35,31.73
1363375,31.39,31.73
1363831,31.41,31.79
1364330,31.35,31.71
1364867,31.33,31.73
1365324,31.35,31.73
1365823,31.35,31.71
1366365,31.33,31.75
1366899,31.35,31.75
1367349,31.35,31.75
1367868,31.33,31.73
1368406,31.33,31.73
1368857,31.35,31.73
1369391,31.35,31.75
1369908,31.39,31.73
1370340,31.33,31.75
1370898,31.39,31.75
1371331,31.33,31.73
1371824,31.35,31.79
1372375,31.29,31.73
1372834,31.33,31.75
1373323,31.29,31.79
1373856,31.27,31.73
1374323,31.41,31.75
1374824,31.33,31.75
1375353,31.39,31.75
1375911,31.27,31.75
1376359,31.33,31.75
1376874,31.29,31.73
1377424,31.33,31.79
1377878,31.33,31.73
1378393,31.33,31.79
1378823,31.33,31.71
1379451,31.39,31.73
1379933,31.29,31.73
1380327,31.43,31.81
1380875,31.29,31.73
1381327,31.33,31.79
1381835,31.29,31.75
1382368,31.33,31.71
1382835,31.33,31.73
1383324,31.33,31.75
1383876,31.33,31.73
1384335,31.35,31.73
1384842,31.35,31.75
1385359,31.29,31.75
1385829,31.29,31.79
1386346,31.33,31.73
1386881,31.33,31.71
1387398,31.29,31.71
1387868,31.33,31.73
1388385,31.39,31.75
1388927,31.39,31.73
1389329,31.33,31.71
1389911,31.39,31.71
1390330,31.39,31.75
1390823,31.35,31.73
1391363,31.41,31.73
1391831,31.41,31.73
1392327,31.39,31.75
1392855,31.39,31.71
1393394,31.43,31.73
1393824,31.33,31.73
1394346,31.43,31.79
1394894,31.35,31.75
1395336,31.47,31.79
1395849,31.39,31.75
1396386,31.33,31.73
1396828,31.35,31.73
1397373,31.35,31.75
1397894,31.39,31.75
1398324,31.41,31.75
1398846,31.33,31.73
1399415,31.35,31.73
1399823,31.35,31.75
1400338,31.35,31.75
1400880,31.35,31.75
1401323,31.35,31.73
1401827,31.39,31.73
1402379,31.47,31.75
1402823,31.39,31.75
1403323,31.35,31.73
1403860,31.35,31.75
1404327,31.39,31.73
1404838,31.39,31.73
1405377,31.39,31.71
1405830,31.39,31.75
1406363,31.35,31.75
1406877,31.39,31.75
1407429,31.35,31.75
1407868,31.29,31.79
1408410,31.35,31.75
1408924,31.43,31.79
1409359,31.39,31.75
1409923,31.35,31.75
1410323,31.35,31.73
1410835,31.33,31.73
1411394,31.35,31.73
1411824,31.35,31.75
1412337,31.29,31.73
1412885,31.33,31.75
1413328,31.29,31.73
1413837,31.35,31.75
1414383,31.33,31.73
1414824,31.47,31.75
1415333,31.33,31.75
1415874,31.41,31.75
1416423,31.33,31.79
1416872,31.29,31.73
1417398,31.35,31.79
1417835,31.33,31.75
1418386,31.35,31.75
1418823,31.33,31.75
1419327,31.33,31.73
1419860,31.35,31.71
1420502,31.39,31.75
1420824,31.27,31.73
1421345,31.33,31.75
1421899,31.27,31.73
1422324,31.33,31.75
1422838,31.29,31.73
1423375,31.33,31.79
1423824,31.35,31.75
1424326,31.35,31.75
1424871,31.33,31.73
1425334,31.35,31.79
1425863,31.33,31.75
1426384,31.33,31.73
1426929,31.35,31.71
1427369,31.33,31.75
1427916,31.29,31.73
1428330,31.35,31.75
1428981,31.35,31.73
1429421,31.35,31.75
1429830,31.33,31.75
1430360,31.33,31.73
1430828,31.41,31.79
1431323,31.33,31.75
1431848,31.39,31.79
1432391,31.41,31.79
1432843,31.35,31.75
1433338,31.39,31.71
1433881,31.35,31.73
1434327,31.35,31.71
1434847,31.35,31.73
1435393,31.35,31.73
1435930,31.35,31.73
1436377,31.39,31.73
1436898,31.33,31.71
1437323,31.35,31.75
1437983,31.33,31.81
1438427,31.29,31.73
1438831,31.41,31.73
1439367,31.29,31.71
1439830,31.35,31.75
1440327,31.35,31.75
1440843,31.39,31.73
1441394,31.39,31.75
1441827,31.29,31.73
1442341,31.29,31.71
1442882,31.33,31.73
1443334,31.27,31.75
1443850,31.29,31.73
1444398,31.35,31.73
1444837,31.39,31.73
1445380,31.35,31.79
1445902,31.33,31.75
1446329,31.33,31.75
1446887,31.41,31.75
1447323,31.35,31.75
1447827,31.29,31.75
1448372,31.29,31.75
1448835,31.33,31.73
1449323,31.33,31.75
1449851,31.39,31.75
1450330,31.29,31.73
1450824,31.29,31.71
1451368,31.35,31.75
1451899,31.35,31.75
1452331,31.29,31.73
1452868,31.33,31.79
1453419,31.39,31.75
1453870,31.35,31.75
1454388,31.39,31.73
1454927,31.29,31.75
1455452,31.35,31.73
1455921,31.33,31.79
1456323,31.35,31.73
1456849,31.39,31.75
1457488,31.35,31.75
1457827,31.29,31.73
1458328,31.29,31.75
1458900,31.41,31.73
1459323,31.35,31.79
1459836,31.25,31.73
1460390,31.29,31.73
1460823,31.33,31.75
1461333,31.39,31.73
1461883,31.33,31.75
1462324,31.35,31.75
1462874,31.35,31.73
1463387,31.35,31.73
1463823,31.41,31.75
1464371,31.35,31.75
1464913,31.33,31.79
1465328,31.39,31.75
1465847,31.33,31.79
1466384,31.29,31.73
1466828,31.33,31.73
1467324,31.35,31.75
1467871,31.35,31.75
1468324,31.33,31.75
1468824,31.33,31.73
1469369,31.33,31.79
1469830,31.39,31.73
1470329,31.33,31.75
1470885,31.35,31.73
1471326,31.39,31.75
1471850,31.35,31.73
1472399,31.39,31.75
1472949,31.33,31.73
1473388,31.35,31.75
1473916,31.35,31.75
1474329,31.39,31.75
1474871,31.35,31.75
1475327,31.39,31.75
1475824,31.35,31.75
1476359,31.39,31.75
1476903,31.39,31.79
1477331,31.41,31.75
1477845,31.39,31.73
1478409,31.33,31.73
1478828,31.41,31.75
1479369,31.33,31.79
1479912,31.35,31.73
1480374,31.33,31.73
1480891,31.41,31.79
1481443,31.43,31.73
1481884,31.35,31.73
1482421,31.35,31.75
1482823,31.35,31.73
1483360,31.33,31.71
1483921,31.33,31.73
1484328,31.39,31.75
1484834,31.33,31.73
1485402,31.35,31.79
1485831,31.39,31.75
1486345,31.33,31.73
1486896,31.39,31.79
1487358,31.33,31.75
1487858,31.39,31.75
1488404,31.29,31.73
1488847,31.35,31.79
1489363,31.33,31.73
1489912,31.39,31.79
1490431,31.33,31.75
1490897,31.41,31.73
1491415,31.33,31.73
1491823,31.35,31.75
1492358,31.39,31.71
1492824,31.35,31.75
1493335,31.35,31.79
1493864,31.35,31.75
1494324,31.35,31.75
1494834,31.33,31.75
1495345,31.29,31.75
1495906,31.33,31.73
1496324,31.35,31.75
1496866,31.25,31.73
1497389,31.27,31.75
1497853,31.39,31.79
1498367,31.29,31.73
1498912,31.33,31.73
1499358,31.39,31.79
1499903,31.27,31.73
1500425,31.27,31.73
1500842,31.35,31.73
1501374,31.39,31.75
1501827,31.35,31.73
1502327,31.33,31.73
1502860,31.39,31.75
1503402,31.29,31.81
1503823,31.29,31.75
1504346,31.39,31.73
1504895,31.29,31.73
1505330,31.29,31.75
1505864,31.29,31.73
1506385,31.39,31.73
1506827,31.33,31.73
1507376,31.29,31.73
1507918,31.33,31.75
1508337,31.29,31.73
1508895,31.35,31.73
1509323,31.39,31.73
1509827,31.35,31.75
1510380,31.35,31.75
1510838,31.33,31.75
1511338,31.39,31.73
1511870,31.27,31.73
1512324,31.33,31.73
1512824,31.33,31.73
1513374,31.33,31.73
1513827,31.33,31.73
1514336,31.39,31.75
1514865,31.35,31.81
1515342,31.29,31.75
1515857,31.41,31.81
1516395,31.39,31.73
1516911,31.29,31.73
1517389,31.29,31.71
1517903,31.29,31.73
1518327,31.35,31.73
1518851,31.29,31.73
1519324,31.35,31.73
1519823,31.35,31.75
1520343,31.33,31.75
1520880,31.43,31.75
1521323,31.39,31.75
1521828,31.33,31.73
1522375,31.29,31.73
1522831,31.29,31.71
1523328,31.29,31.73
1523858,31.39,31.75
1524327,31.39,31.73
1524843,31.33,31.71
1525388,31.33,31.75
1525906,31.29,31.73
1526348,31.35,31.75
1526896,31.33,31.75
1527434,31.35,31.79
1527848,31.35,31.73
1528395,31.29,31.75
1528827,31.35,31.79
1529324,31.33,31.71
1529885,31.35,31.73
1530324,31.33,31.73
1530824,31.39,31.75
1531367,31.33,31.73
1531824,31.35,31.73
1532323,31.33,31.73
1532862,31.39,31.79
1533399,31.35,31.75
1533834,31.35,31.75
1534351,31.29,31.75
1534898,31.35,31.73
1535338,31.33,31.69
1535879,31.39,31.75
1536395,31.33,31.71
1536939,31.33,31.75
1537391,31.29,31.73
1537923,31.41,31.73
1538328,31.35,31.71
1538887,31.33,31.75
1539324,31.35,31.75
1539827,31.33,31.73
1540355,31.39,31.71
1540827,31.33,31.73
1541324,31.33,31.71
1541857,31.33,31.69
1542405,31.33,31.75
1542830,31.33,31.71
1543361,31.35,31.71
1543823,31.35,31.75
1544344,31.33,31.79
1544886,31.35,31.71
1545336,31.33,31.75
1545857,31.33,31.71
1546400,31.35,31.71
1546941,31.33,31.75
1547392,31.35,31.73
1547912,31.39,31.75
1548331,31.33,31.73
1548850,31.29,31.73
1549324,31.33,31.73
1549838,31.35,31.73
1550353,31.33,31.75
1550890,31.39,31.75
1551323,31.29,31.73
1551829,31.33,31.69
1552397,31.33,31.75
1552827,31.39,31.71
1553359,31.39,31.73
1553883,31.39,31.71
1554346,31.33,31.73
1554866,31.35,31.73
1555410,31.35,31.69
1555935,31.33,31.75
1556399,31.35,31.75
1556929,31.39,31.73
1557330,31.35,31.75
1557872,31.35,31.73
1558327,31.35,31.71
1558823,31.39,31.75
1559358,31.39,31.75
1559903,31.41,31.73
1560327,31.35,31.73
1560849,31.35,31.75
1561331,31.35,31.73
1561842,31.41,31.79
1562393,31.39,31.73
1562910,31.33,31.69
1563358,31.33,31.71
1563902,31.35,31.73
1564446,31.33,31.79
1564850,31.35,31.73
1565491,31.33,31.73
1565823,31.35,31.73
1566335,31.33,31.71
1566890,31.33,31.73
1567324,31.39,31.75
1567830,31.41,31.71
1568369,31.33,31.71
1568835,31.35,31.73
1569342,31.33,31.75
1569886,31.35,31.71
1570339,31.35,31.71
1570885,31.33,31.71
1571409,31.39,31.75
1571841,31.39,31.73
1572376,31.35,31.73
1572831,31.41,31.75
1573332,31.35,31.73
1573916,31.33,31.73
1574324,31.41,31.75
1574860,31.43,31.75
1575398,31.39,31.71
1575845,31.39,31.75
1576363,31.35,31.75
1576911,31.33,31.71
1577358,31.43,31.79
1577875,31.33,31.71
1578427,31.35,31.71
1578855,31.41,31.75
1579428,31.35,31.73
1579831,31.33,31.73
1580360,31.35,31.71
1580900,31.35,31.73
1581334,31.35,31.73
1581855,31.39,31.73
1582323,31.33,31.73
1582823,31.33,31.73
1583348,31.33,31.73
1583881,31.33,31.73
1584344,31.43,31.71
1584864,31.35,31.73
1585415,31.35,31.73
1585857,31.35,31.71
1586398,31.43,31.71
1586918,31.35,31.71
1587342,31.39,31.73
1587995,31.35,31.73
1588324,31.39,31.75
1588837,31.33,31.73
1589399,31.41,31.79
1589824,31.35,31.69
1590343,31.43,31.73
1590886,31.33,31.75
1591334,31.35,31.73
1591837,31.39,31.71
1592393,31.41,31.69
1592832,31.39,31.75
1593354,31.35,31.71
1593896,31.35,31.73
1594346,31.39,31.71
1594889,31.41,31.73
1595423,31.47,31.75
1595848,31.35,31.73
1596490,31.35,31.71
1596834,31.33,31.73
1597349,31.39,31.71
1597823,31.43,31.71
1598334,31.33,31.73
1598862,31.35,31.73
1599398,31.35,31.71
1599848,31.35,31.73
1600379,31.35,31.71
1600927,31.35,31.73
1601381,31.39,31.73
1601931,31.39,31.75
1602338,31.41,31.73
1602893,31.39,31.75
1603328,31.35,31.71
1603834,31.33,31.73
1604375,31.39,31.71
1604824,31.41,31.71
1605324,31.43,31.71
1605892,31.35,31.73
1606331,31.35,31.69
1606857,31.35,31.73
1607396,31.33,31.75
1607939,31.33,31.71
1608389,31.39,31.73
1608905,31.35,31.71
1609323,31.29,31.73
1609856,31.35,31.71
1610327,31.39,31.71
1610830,31.35,31.71
1611355,31.35,31.73
1611906,31.33,31.71
1612326,31.33,31.73
1612846,31.43,31.71
1613331,31.39,31.71
1613841,31.43,31.79
1614381,31.35,31.71
1614900,31.33,31.71
1615341,31.33,31.73
1615891,31.35,31.73
1616324,31.33,31.73
1616827,31.39,31.73
1617376,31.33,31.71
1617824,31.35,31.71
1618324,31.33,31.71
1618857,31.33,31.71
1619327,31.33,31.71
1619835,31.35,31.69
1620371,31.33,31.71
1620827,31.35,31.71
1621354,31.33,31.71
1621874,31.33,31.71
1622420,31.29,31.69
1622873,31.39,31.71
1623397,31.39,31.71
1623823,31.35,31.69
1624344,31.35,31.73
1624922,31.35,31.71
1625328,31.35,31.69
1625836,31.33,31.73
1626378,31.35,31.71
1626835,31.33,31.71
1627336,31.39,31.69
1627896,31.39,31.71
1628328,31.33,31.71
1628868,31.35,31.73
1629404,31.29,31.71
1629873,31.35,31.69
1630392,31.39,31.71
1630827,31.35,31.73
1631466,31.33,31.71
1631924,31.39,31.73
1632331,31.35,31.71
1632885,31.39,31.71
1633327,31.39,31.69
1633835,31.39,31.69
1634366,31.33,31.69
1634831,31.29,31.69
1635323,31.33,31.71
1635875,31.43,31.73
1636331,31.39,31.73
1636837,31.39,31.73
1637384,31.41,31.69
1637831,31.39,31.71
1638380,31.33,31.73
1638904,31.35,31.69
1639328,31.43,31.71
1639997,31.33,31.71
1640324,31.39,31.71
1640831,31.39,31.71
1641370,31.35,31.71
1641827,31.39,31.73
1642331,31.35,31.71
1642855,31.39,31.71
1643334,31.29,31.69
1643826,31.43,31.71
1644377,31.35,31.71
1644903,31.43,31.69
1645366,31.33,31.69
1645886,31.43,31.69
1646323,31.35,31.71
1646873,31.35,31.69
1647412,31.43,31.71
1647835,31.33,31.73
1648378,31.39,31.71
1648830,31.39,31.73
1649327,31.35,31.69
1649861,31.39,31.71
1650327,31.35,31.71
1650824,31.43,31.71
1651362,31.39,31.71
1651899,31.43,31.71
1652328,31.39,31.73
1652876,31.43,31.75
1653418,31.35,31.71
1653863,31.35,31.71
1654384,31.39,31.73
1654823,31.39,31.71
1655325,31.39,31.71
1655991,31.43,31.73
1656338,31.47,31.71
1656853,31.33,31.69
1657399,31.39,31.69
1657830,31.47,31.69
1658348,31.39,31.71
1658902,31.43,31.69
1659345,31.35,31.73
1659892,31.41,31.75
1660412,31.39,31.71
1660881,31.35,31.71
1661404,31.35,31.69
1661829,31.47,31.71
1662472,31.39,31.71
1662827,31.43,31.75
1663330,31.35,31.69
1663884,31.43,31.71
1664323,31.43,31.71
1664830,31.43,31.75
1665368,31.35,31.73
1665824,31.39,31.71
1666325,31.39,31.71
1666864,31.43,31.71
1667398,31.47,31.71
1667831,31.33,31.69
1668385,31.39,31.73
1668934,31.33,31.69
1669382,31.29,31.71
1669905,31.39,31.71
1670334,31.35,31.71
1670864,31.35,31.73
1671323,31.29,31.71
1671824,31.33,31.69
1672350,31.33,31.71
1672896,31.39,31.69
1673323,31.35,31.69
1673850,31.35,31.69
1674331,31.41,31.69
1674853,31.41,31.71
1675398,31.39,31.73
1675918,31.33,31.69
1676382,31.33,31.71
1676902,31.35,31.71
1677323,31.33,31.71
1677841,31.33,31.71
1678344,31.29,31.71
1678838,31.43,31.71
1679382,31.29,31.67
1679824,31.39,31.71
1680334,31.33,31.71
1680860,31.35,31.71
1681329,31.35,31.69
1681845,31.35,31.73
1682384,31.33,31.67
1682911,31.33,31.71
1683352,31.35,31.73
1683894,31.39,31.69
1684441,31.39,31.71
1684896,31.33,31.67
1685440,31.39,31.71
1685831,31.33,31.71
1686397,31.33,31.69
1686824,31.39,31.71
1687330,31.41,31.71
1687883,31.33,31.69
1688324,31.33,31.67
1688836,31.35,31.69
1689367,31.35,31.71
1689824,31.33,31.69
1690343,31.39,31.73
1690887,31.39,31.71
1691411,31.39,31.69
1691876,31.35,31.71
1692394,31.33,31.71
1692824,31.35,31.71
1693460,31.39,31.71
1693823,31.35,31.69
1694323,31.33,31.69
1694859,31.43,31.73
1695406,31.27,31.67
1695823,31.39,31.69
1696345,31.35,31.71
1696838,31.33,31.69
1697331,31.41,31.73
1697883,31.41,31.71
1698335,31.35,31.69
1698876,31.29,31.71
1699405,31.41,31.75
1699941,31.33,31.75
1700408,31.41,31.73
1700823,31.43,31.71
1701339,31.35,31.71
1701880,31.39,31.73
1702330,31.39,31.71
1702825,31.35,31.71
1703380,31.43,31.73
1703823,31.39,31.69
1704324,31.43,31.73
1704860,31.35,31.71
1705338,31.41,31.69
1705836,31.39,31.73
1706386,31.39,31.73
1706829,31.33,31.69
1707369,31.39,31.69
1707893,31.39,31.67
1708323,31.47,31.69
1708957,31.39,31.73
1709422,31.43,31.69
1709827,31.39,31.71
1710365,31.47,31.73
1710898,31.43,31.73
1711324,31.39,31.71
1711855,31.39,31.73
1712324,31.39,31.69
1712831,31.43,31.71
1713363,31.39,31.67
1713892,31.43,31.71
1714332,31.35,31.71
1714890,31.35,31.71
1715432,31.39,31.71
1715956,31.43,31.75
1716401,31.43,31.69
1716827,31.39,31.69
1717346,31.39,31.71
1717827,31.41,31.73
1718331,31.43,31.75
1718858,31.47,31.71
1719395,31.49,31.67
1719828,31.43,31.73
1720347,31.39,31.71
1720831,31.43,31.73
1721337,31.43,31.69
1721881,31.41,31.69
1722401,31.43,31.71
1722868,31.41,31.69
1723391,31.47,31.73
1723824,31.41,31.69
1724456,31.33,31.73
1724920,31.43,31.75
1725323,31.39,31.71
1725870,31.41,31.73
1726327,31.47,31.69
1726824,31.43,31.71
1727352,31.35,31.69
1727824,31.35,31.71
1728338,31.43,31.73
1728870,31.39,31.73
1729327,31.39,31.73
1729847,31.41,31.75
1730387,31.43,31.73
1730949,31.35,31.73
1731394,31.35,31.69
1731935,31.43,31.71
1732329,31.39,31.69
1732883,31.43,31.71
1733331,31.43,31.71
1733830,31.43,31.71
1734390,31.47,31.71
1734824,31.47,31.69
1735334,31.43,31.73
1735871,31.39,31.69
1736324,31.39,31.71
1736837,31.47,31.71
1737386,31.39,31.69
1737830,31.35,31.71
1738368,31.43,31.73
1738890,31.49,31.73
1739324,31.43,31.73
1739891,31.43,31.69
1740323,31.33,31.73
1740823,31.39,31.71
1741370,31.35,31.73
1741824,31.35,31.71
1742348,31.35,31.73
1742870,31.43,31.71
1743331,31.35,31.71
1743848,31.35,31.71
1744406,31.35,31.67
1744852,31.29,31.71
1745395,31.35,31.69
1745915,31.35,31.71
1746324,31.39,31.71
1746865,31.39,31.71
1747425,31.35,31.69
1747824,31.35,31.69
1748345,31.43,31.73
1748913,31.35,31.73
1749324,31.39,31.71
1749872,31.35,31.71
1750335,31.35,31.71
1750856,31.39,31.73
1751383,31.35,31.69
1751935,31.33,31.69
1752383,31.43,31.75
1752931,31.43,31.73
1753325,31.35,31.71
1754003,31.41,31.71
1754324,31.47,31.69
1754838,31.41,31.73
1755380,31.43,31.73
1755834,31.35,31.67
1756329,31.39,31.71
1756880,31.41,31.73
1757323,31.41,31.73
1757841,31.43,31.71
1758369,31.39,31.71
1758840,31.47,31.71
1759359,31.43,31.71
1759899,31.47,31.75
1760419,31.47,31.73
1760876,31.39,31.73
1761424,31.47,31.71
1761827,31.47,31.71
1762374,31.43,31.69
1762824,31.43,31.71
1763334,31.47,31.73
1763855,31.41,31.69
1764334,31.53,31.79
1764824,31.39,31.73
1765359,31.43,31.71
1765899,31.39,31.71
1766352,31.39,31.73
1766877,31.43,31.71
1767426,31.41,31.71
1767867,31.47,31.71
1768407,31.43,31.71
1768824,31.41,31.75
1769362,31.39,31.71
1769897,31.39,31.71
1770324,31.49,31.71
1770831,31.39,31.71
1771405,31.33,31.69
1771824,31.47,31.71
1772348,31.43,31.73
1772905,31.47,31.73
1773352,31.43,31.73
1773894,31.43,31.73
1774438,31.47,31.73
1774885,31.43,31.73
1775404,31.39,31.73
1775823,31.39,31.75
1776367,31.43,31.73
1776831,31.47,31.75
1777335,31.43,31.73
1777875,31.47,31.75
1778324,31.41,31.73
1778826,31.43,31.73
1779364,31.43,31.73
1779823,31.47,31.73
1780329,31.43,31.71
1780874,31.43,31.75
1781408,31.47,31.73
1781885,31.47,31.75
1782405,31.35,31.73
1782831,31.41,31.71
1783364,31.43,31.73
1783827,31.41,31.75
1784323,31.47,31.71
1784855,31.43,31.73
1785404,31.47,31.73
1785823,31.39,31.71
1786343,31.41,31.73
1786910,31.41,31.73
1787331,31.43,31.73
1787874,31.47,31.71
1788399,31.43,31.73
1788852,31.39,31.73
1789394,31.39,31.71
1789938,31.39,31.73
1790354,31.39,31.73
1790906,31.43,31.73
1791324,31.47,31.73
1791835,31.35,31.73
1792323,31.35,31.73
1792827,31.43,31.73
1793345,31.33,31.71
1793899,31.39,31.73
1794331,31.43,31.73
1794847,31.43,31.75
1795393,31.33,31.73
1795835,31.43,31.73
1796384,31.47,31.75
1796905,31.35,31.71
1797341,31.49,31.79
1797893,31.43,31.73
1798324,31.43,31.75
1798835,31.33,31.71
1799386,31.47,31.69
1799831,31.39,31.71
1800342,31.35,31.73
1800886,31.39,31.71
1801324,31.41,31.75
1801837,31.47,31.71
1802404,31.33,31.73
1802832,31.47,31.71
1803395,31.39,31.73
1803914,31.33,31.69
1804386,31.43,31.75
1804904,31.41,31.71
1805448,31.43,31.73
1805972,31.39,31.73
1806416,31.41,31.75
1806831,31.39,31.73
1807366,31.39,31.73
1807824,31.33,31.69
1808330,31.33,31.71
1808874,31.35,31.71
1809323,31.33,31.73
1809846,31.39,31.73
1810363,31.43,31.73
1810831,31.39,31.73
1811365,31.39,31.73
1811907,31.39,31.71
1812432,31.43,31.71
1812982,31.39,31.73
1813430,31.39,31.71
1813834,31.43,31.71
1814371,31.39,31.69
1814824,31.35,31.73
1815334,31.39,31.73
1815881,31.39,31.71
1816327,31.43,31.71
1816844,31.35,31.73
1817365,31.41,31.75
1817850,31.43,31.71
1818369,31.39,31.73
1818911,31.39,31.71
1819325,31.43,31.71
1819880,31.41,31.75
1820422,31.35,31.71
1820824,31.39,31.73
1821378,31.47,31.71
1821831,31.39,31.71
1822334,31.39,31.71
1822868,31.39,31.71
1823327,31.43,31.75
1823833,31.43,31.71
1824379,31.39,31.75
1824824,31.43,31.73
1825361,31.43,31.73
1825888,31.47,31.73
1826331,31.47,31.69
1826853,31.39,31.71
1827324,31.41,31.73
1827835,31.39,31.71
1828362,31.49,31.71
1828823,31.39,31.73
1829323,31.47,31.69
1829855,31.39,31.71
1830323,31.41,31.73
1830831,31.39,31.71
1831372,31.43,31.73
1831903,31.39,31.71
1832335,31.47,31.71
1832883,31.47,31.73
1833428,31.35,31.71
1833873,31.35,31.69
