timestamp_ms,ir_ambient_c,ir_object_c,sound_peak,sound_volts,ax,ay,az,gx,gy,gz,mx,my,mz
10316,26.73,26.11,2210,0.445,804,-200,-13644,114,334,105,0,0,0
10321,26.73,26.11,2107,0.424,844,-184,-13540,103,319,100,0,0,0
10325,26.73,26.11,1312,0.264,904,-96,-13328,81,323,79,0,0,0
10336,26.73,26.11,1954,0.394,860,-48,-13780,129,317,92,0,0,0
10340,26.73,26.11,2610,0.526,760,-152,-13672,106,327,99,0,0,0
10345,26.73,26.11,2854,0.575,956,-156,-13348,88,344,87,0,0,0
10459,26.73,26.11,3687,0.743,876,-148,-13560,108,334,100,0,0,0
10536,26.73,26.11,1227,0.247,836,-148,-13568,104,331,95,0,0,0
10541,26.73,26.11,1961,0.395,824,-148,-13588,69,351,112,0,0,0
10546,26.73,26.11,3964,0.798,840,-128,-13440,117,371,91,0,0,0
10551,26.73,26.11,1680,0.338,860,-228,-13620,73,327,91,0,0,0
10556,26.73,26.11,962,0.194,816,-56,-13460,95,319,84,0,0,0
10560,26.73,26.11,1734,0.349,848,-224,-13520,98,345,94,0,0,0
10565,26.73,26.11,2706,0.545,896,-80,-13640,128,309,96,0,0,0
10570,26.73,26.11,3148,0.634,832,-80,-13456,100,340,104,0,0,0
10576,26.73,26.11,1986,0.4,776,-128,-13548,133,337,110,0,0,0
10581,26.73,26.05,2717,0.547,900,-112,-13492,94,350,114,0,0,0
10585,26.73,26.05,3839,0.773,788,-180,-13772,122,301,102,0,0,0
10590,26.73,26.05,2814,0.567,812,-280,-13612,111,338,81,0,0,0
10595,26.73,26.05,1322,0.266,932,-180,-13700,90,277,104,0,0,0
10600,26.73,26.05,2721,0.548,820,-100,-13372,104,325,89,0,0,0
10606,26.73,26.05,4392,0.885,764,-104,-13668,85,353,100,0,0,0
10611,26.73,26.05,4929,0.993,896,-152,-13480,99,349,114,0,0,0
10701,26.73,26.05,1197,0.241,792,-164,-13620,109,332,95,0,0,0
10705,26.73,26.05,2678,0.539,764,-56,-13872,83,291,103,0,0,0
10710,26.73,26.05,2560,0.516,780,-100,-13584,112,303,108,0,0,0
10715,26.73,26.05,1739,0.35,804,-112,-13444,95,339,104,0,0,0
10788,26.73,26.05,11,0.002,772,-28,-13620,109,327,92,0,0,0
10790,26.73,26.05,1185,0.239,860,-128,-13440,88,357,103,0,0,0
10795,26.73,26.05,1326,0.267,956,-176,-13564,105,382,97,0,0,0
10800,26.73,26.05,2945,0.593,864,-136,-13552,106,342,103,0,0,0
10806,26.73,26.05,2017,0.406,804,-64,-13720,84,349,81,0,0,0
10811,26.73,26.05,981,0.198,764,-172,-13616,105,309,71,0,0,0
10816,26.73,26.05,702,0.141,788,-188,-13436,85,312,121,0,0,0
10820,26.73,26.05,751,0.151,772,-144,-13364,94,314,88,0,0,0
10825,26.73,26.05,1417,0.285,884,-164,-13680,102,356,92,0,0,0
10835,26.73,26.05,95,0.019,784,-156,-13644,67,349,99,0,0,0
10840,26.73,26.05,2068,0.417,900,-120,-13472,112,345,106,0,0,0
10845,26.73,26.05,2181,0.439,764,-176,-13488,101,332,97,0,0,0
10851,26.73,26.05,777,0.157,732,-156,-13512,116,330,81,0,0,0
10856,26.73,26.05,492,0.099,816,-184,-13556,106,325,94,0,0,0
10947,26.73,26.05,1678,0.338,796,-224,-13352,98,334,101,0,0,0
10950,26.73,26.05,909,0.183,928,-88,-13632,94,343,83,0,0,0
10955,26.73,26.05,1336,0.269,812,-148,-13692,92,332,106,0,0,0
10960,26.73,26.05,3130,0.63,804,-132,-13660,102,315,109,0,0,0
10966,26.73,26.05,2354,0.474,816,-116,-13364,110,298,119,0,0,0
10971,26.73,26.05,1300,0.262,864,-100,-13352,100,323,103,0,0,0
11044,26.73,26.05,1900,0.383,1000,-64,-13488,90,319,109,0,0,0
11045,26.73,26.05,1412,0.284,856,-92,-13216,103,349,105,0,0,0
11050,26.73,26.05,3994,0.805,832,-192,-13400,97,357,86,0,0,0
11056,26.73,26.05,3356,0.676,816,-100,-13784,97,349,120,0,0,0
11061,26.73,26.05,2802,0.564,828,-60,-13756,93,319,110,0,0,0
11065,26.73,26.05,2558,0.515,836,-76,-13528,98,325,86,0,0,0
11070,26.73,26.05,3310,0.667,824,-192,-13320,126,335,93,0,0,0
11075,26.73,26.05,5507,1.109,824,-168,-13620,110,337,108,0,0,0
11080,26.79,26.21,2526,0.509,764,-124,-13736,108,355,121,0,0,0
11086,26.79,26.21,3889,0.783,684,-212,-13544,108,305,102,0,0,0
11091,26.79,26.21,2098,0.423,812,-132,-13580,103,351,94,0,0,0
11184,26.79,26.21,4254,0.857,720,-196,-13808,113,311,84,0,0,0
11185,26.79,26.21,107,0.022,800,-100,-13616,121,320,98,0,0,0
11190,26.79,26.21,1739,0.35,840,-144,-13244,87,325,94,0,0,0
11195,26.79,26.21,2054,0.414,836,-52,-13576,92,356,78,0,0,0
11200,26.79,26.21,1907,0.384,812,-148,-13556,80,358,74,0,0,0
11206,26.79,26.21,1320,0.266,812,-52,-13716,117,343,114,0,0,0
11211,26.79,26.21,2024,0.408,812,-108,-13668,100,331,102,0,0,0
11216,26.79,26.21,1101,0.222,756,-184,-13344,89,319,110,0,0,0
11220,26.79,26.21,3135,0.631,840,4,-13480,92,328,103,0,0,0
11293,26.79,26.21,2784,0.561,848,-164,-13348,135,330,97,0,0,0
11295,26.79,26.21,498,0.1,796,-108,-13496,113,325,95,0,0,0
11300,26.79,26.21,2783,0.561,756,-180,-13732,87,318,103,0,0,0
11306,26.79,26.21,3869,0.779,736,-32,-13744,98,325,94,0,0,0
11311,26.79,26.21,882,0.178,772,-184,-13488,91,337,86,0,0,0
11315,26.79,26.21,2146,0.432,852,-316,-13560,92,348,92,0,0,0
11320,26.79,26.21,1134,0.228,828,-80,-13376,85,331,85,0,0,0
11325,26.79,26.21,2280,0.459,800,-48,-13664,101,318,87,0,0,0
11339,26.79,26.21,2188,0.441,888,-136,-13564,94,335,85,0,0,0
11340,26.79,26.21,3249,0.654,932,-100,-13612,117,329,95,0,0,0
11434,26.79,26.21,4397,0.886,900,-212,-13708,96,343,108,0,0,0
11458,26.79,26.21,2521,0.508,656,-160,-13720,107,326,113,0,0,0
11460,26.79,26.21,3020,0.608,780,-200,-13692,73,307,84,0,0,0
11465,26.79,26.21,4457,0.898,888,-96,-13480,126,308,91,0,0,0
11470,26.79,26.21,4138,0.834,936,-204,-13416,93,330,102,0,0,0
11475,26.79,26.21,1067,0.215,856,-152,-13644,97,324,95,0,0,0
11481,26.79,26.21,3169,0.638,812,-76,-13720,92,347,94,0,0,0
11486,26.79,26.21,3338,0.672,820,-144,-13672,95,335,101,0,0,0
11490,26.79,26.21,1900,0.383,952,-148,-13284,89,332,93,0,0,0
11495,26.79,26.21,3031,0.611,892,-92,-13392,91,360,88,0,0,0
11567,26.79,26.21,1957,0.394,940,-100,-13448,97,336,110,0,0,0
11571,26.79,26.21,3048,0.614,908,-84,-13532,139,338,101,0,0,0
11575,26.79,26.21,3412,0.687,896,-108,-13564,104,333,109,0,0,0
11580,26.73,26.29,1389,0.28,776,-184,-13772,74,338,84,0,0,0
11585,26.73,26.29,1968,0.396,728,-156,-13520,84,314,79,0,0,0
11590,26.73,26.29,3188,0.642,808,-156,-13432,100,322,88,0,0,0
11596,26.73,26.29,2907,0.586,888,-76,-13224,83,320,83,0,0,0
11601,26.73,26.29,3923,0.79,824,-148,-13536,105,361,81,0,0,0
11693,26.73,26.29,3714,0.748,748,-228,-13684,78,295,83,0,0,0
11695,26.73,26.29,2642,0.532,816,-204,-13408,89,333,93,0,0,0
11700,26.73,26.29,2154,0.434,828,-120,-13512,122,351,85,0,0,0
11705,26.73,26.29,3797,0.765,908,-88,-13620,83,347,90,0,0,0
11710,26.73,26.29,3692,0.744,760,-148,-13788,85,371,80,0,0,0
11716,26.73,26.29,2485,0.501,844,-56,-13468,88,346,121,0,0,0
11721,26.73,26.29,3240,0.653,780,-68,-13428,114,324,103,0,0,0
11725,26.73,26.29,3801,0.766,920,-84,-13560,117,323,90,0,0,0
11730,26.73,26.29,1686,0.34,776,-84,-13904,98,305,83,0,0,0
11735,26.73,26.29,3786,0.763,696,-116,-13632,110,331,117,0,0,0
11741,26.73,26.29,4870,0.981,856,-80,-13516,98,325,109,0,0,0
11746,26.73,26.29,3349,0.675,848,-192,-13408,82,348,106,0,0,0
11818,26.73,26.29,1519,0.306,880,-64,-13436,76,318,115,0,0,0
11820,26.73,26.29,1892,0.381,880,-112,-13548,112,347,81,0,0,0
11825,26.73,26.29,2241,0.451,788,-192,-13592,124,334,99,0,0,0
11835,26.73,26.29,597,0.12,780,-152,-13712,89,311,117,0,0,0
11841,26.73,26.29,2523,0.508,816,-80,-13360,70,338,106,0,0,0
11846,26.73,26.29,950,0.191,796,-96,-13420,101,324,83,0,0,0
11938,26.73,26.29,891,0.179,736,-216,-13660,85,326,103,0,0,0
11941,26.73,26.29,1493,0.301,748,-80,-13524,103,307,122,0,0,0
11946,26.73,26.29,3113,0.627,852,-48,-13356,83,353,99,0,0,0
11950,26.73,26.29,1888,0.38,860,-80,-13636,98,336,97,0,0,0
11955,26.73,26.29,3584,0.722,812,-160,-13696,109,327,80,0,0,0
11960,26.73,26.29,2952,0.595,788,-192,-13624,129,343,114,0,0,0
11966,26.73,26.29,2025,0.408,892,-124,-13408,84,315,90,0,0,0
11971,26.73,26.29,2888,0.582,868,-144,-13372,108,346,81,0,0,0
11976,26.73,26.29,710,0.143,792,-128,-13572,70,341,110,0,0,0
11980,26.73,26.29,2739,0.552,836,-120,-13724,113,348,105,0,0,0
11985,26.73,26.29,2974,0.599,792,-104,-13600,76,327,92,0,0,0
11990,26.73,26.29,1603,0.323,844,-140,-13300,90,340,120,0,0,0
11996,26.73,26.29,825,0.166,916,-144,-13544,73,355,83,0,0,0
12001,26.73,26.29,1603,0.323,692,-32,-13500,101,335,98,0,0,0
12073,26.73,26.29,373,0.075,700,-124,-13200,116,338,102,0,0,0
12075,26.73,26.29,1369,0.276,860,-44,-13472,101,366,111,0,0,0
12080,26.73,26.29,1372,0.276,932,-68,-13748,128,334,100,0,0,0
12175,26.73,26.29,1298,0.261,756,-64,-13352,89,363,120,0,0,0
12176,26.73,26.29,755,0.152,800,-184,-13540,87,321,101,0,0,0
12181,26.73,26.29,2229,0.449,836,-144,-13864,107,364,96,0,0,0
12186,26.73,26.29,2009,0.405,800,-116,-13680,122,338,96,0,0,0
12191,26.73,26.29,1333,0.269,772,-104,-13372,110,332,98,0,0,0
12195,26.73,26.29,2969,0.598,828,-76,-13456,87,337,88,0,0,0
12200,26.73,26.29,2408,0.485,824,-144,-13460,116,346,97,0,0,0
12205,26.73,26.29,2252,0.454,824,-144,-13460,116,346,97,0,0,0
12211,26.73,26.29,1450,0.292,880,-72,-13520,85,322,92,0,0,0
12216,26.73,26.29,1570,0.316,856,-64,-13524,81,341,111,0,0,0
12221,26.73,26.29,1344,0.271,956,-80,-13416,107,347,95,0,0,0
12225,26.73,26.29,3616,0.728,824,-100,-13660,98,322,90,0,0,0
12230,26.73,26.29,5382,1.084,792,-80,-13636,104,318,86,0,0,0
12235,26.73,26.29,4971,1.001,792,-80,-13636,104,318,86,0,0,0
12241,26.73,26.29,1425,0.287,860,-172,-13416,109,314,101,0,0,0
12246,26.73,26.29,652,0.131,824,-128,-13492,95,323,104,0,0,0
12251,26.73,26.29,2823,0.569,792,-96,-13724,104,339,128,0,0,0
12416,26.73,26.29,42,0.008,824,-108,-13592,109,320,103,0,0,0
12428,26.73,26.29,2661,0.536,800,-96,-13612,108,348,99,0,0,0
12431,26.73,26.29,2104,0.424,808,-124,-13668,115,342,88,0,0,0
12454,26.73,26.29,2580,0.52,820,-160,-13644,85,316,97,0,0,0
12455,26.73,26.29,376,0.076,696,-180,-13844,62,312,99,0,0,0
12460,26.73,26.29,2653,0.534,868,-112,-13592,121,313,115,0,0,0
12465,26.73,26.29,1140,0.23,868,-112,-13592,121,313,115,0,0,0
12470,26.73,26.29,2279,0.459,844,-152,-13492,105,322,89,0,0,0
12476,26.73,26.29,3784,0.762,956,-156,-13692,105,350,74,0,0,0
12481,26.73,26.29,1953,0.393,840,-220,-13716,84,336,106,0,0,0
12485,26.73,26.29,3388,0.682,904,-64,-13564,93,315,92,0,0,0
12490,26.73,26.29,947,0.191,844,-156,-13220,103,313,81,0,0,0
12495,26.73,26.29,2661,0.536,844,-156,-13220,103,313,81,0,0,0
12500,26.73,26.29,2091,0.421,832,-96,-13516,93,355,110,0,0,0
12506,26.73,26.29,4453,0.897,832,-112,-13708,90,326,93,0,0,0
12511,26.73,26.29,915,0.184,892,-196,-13580,97,328,107,0,0,0
12515,26.73,26.29,2316,0.467,868,-72,-13348,106,290,89,0,0,0
12520,26.73,26.29,2206,0.444,952,-120,-13604,105,319,97,0,0,0
12612,26.73,26.29,2144,0.432,884,-100,-13540,99,339,86,0,0,0
12615,26.73,26.29,706,0.142,884,-100,-13540,99,339,86,0,0,0
12688,26.79,26.31,3279,0.66,808,-220,-13472,96,319,99,0,0,0
12691,26.79,26.31,782,0.158,952,-160,-13424,97,345,115,0,0,0
12696,26.79,26.31,2702,0.544,804,-156,-13556,93,345,103,0,0,0
12700,26.79,26.31,951,0.192,832,-188,-13688,101,352,102,0,0,0
12705,26.79,26.31,1238,0.249,832,-188,-13688,101,352,102,0,0,0
12710,26.79,26.31,1580,0.318,748,-148,-13732,100,316,91,0,0,0
12716,26.79,26.31,3303,0.665,852,-148,-13420,126,335,108,0,0,0
12721,26.79,26.31,1828,0.368,856,-84,-13360,98,351,120,0,0,0
12725,26.79,26.31,1490,0.3,836,-176,-13784,106,359,106,0,0,0
12730,26.79,26.31,2001,0.403,880,-120,-13916,91,352,100,0,0,0
12735,26.79,26.31,2899,0.584,880,-120,-13916,91,352,100,0,0,0
12740,26.79,26.31,4108,0.827,920,-160,-13664,109,346,103,0,0,0
12746,26.79,26.31,5117,1.031,792,-76,-13524,103,339,104,0,0,0
12751,26.79,26.31,2725,0.549,776,-144,-13600,118,318,83,0,0,0
12755,26.79,26.31,2333,0.47,748,-252,-13684,108,321,90,0,0,0
12760,26.79,26.31,2915,0.587,856,-116,-13520,124,353,106,0,0,0
12850,26.79,26.31,717,0.144,856,-116,-13520,124,353,106,0,0,0
12867,26.79,26.31,2790,0.562,768,-128,-13284,80,338,126,0,0,0
12871,26.79,26.31,2832,0.57,820,-36,-13420,81,362,98,0,0,0
12876,26.79,26.31,4808,0.968,812,-116,-13692,122,375,94,0,0,0
12949,26.79,26.31,1954,0.394,884,-124,-13600,96,363,71,0,0,0
12950,26.79,26.31,2404,0.484,884,-124,-13600,96,363,71,0,0,0
12955,26.79,26.31,4156,0.837,788,-192,-13776,106,365,114,0,0,0
12960,26.79,26.31,3045,0.613,824,-212,-13844,118,338,82,0,0,0
12966,26.79,26.31,3551,0.715,864,-92,-13280,119,305,96,0,0,0
12971,26.79,26.31,1697,0.342,832,-144,-13424,95,336,141,0,0,0
12976,26.79,26.31,2367,0.477,900,-136,-13684,83,334,83,0,0,0
12980,26.79,26.31,3324,0.67,772,-188,-13768,100,354,82,0,0,0
12985,26.79,26.31,2870,0.578,772,-188,-13768,100,354,82,0,0,0
12990,26.79,26.31,2677,0.539,908,-128,-13600,79,339,123,0,0,0
12996,26.79,26.31,1695,0.341,832,-152,-13504,98,324,112,0,0,0
13001,26.79,26.31,1873,0.377,724,-160,-13544,99,325,86,0,0,0
13006,26.79,26.31,2505,0.505,844,-108,-13772,100,298,99,0,0,0
13010,26.79,26.31,2228,0.449,800,-84,-13516,112,306,108,0,0,0
13103,26.79,26.31,2985,0.601,780,-164,-13724,116,337,110,0,0,0
13105,26.79,26.21,2119,0.427,792,-56,-13812,111,301,111,0,0,0
13110,26.79,26.21,1920,0.387,792,-56,-13812,111,301,111,0,0,0
13115,26.79,26.21,2127,0.428,756,-180,-13548,138,293,108,0,0,0
13120,26.79,26.21,1928,0.388,840,-120,-13328,102,306,122,0,0,0
13126,26.79,26.21,3556,0.716,784,-164,-13524,106,360,83,0,0,0
13199,26.79,26.21,4272,0.861,764,-64,-13388,86,341,101,0,0,0
13200,26.79,26.21,658,0.133,764,-64,-13388,86,341,101,0,0,0
13205,26.79,26.21,2576,0.519,804,-184,-13672,94,359,88,0,0,0
13211,26.79,26.21,2742,0.552,872,-200,-13380,104,339,102,0,0,0
13216,26.79,26.21,3718,0.749,896,-100,-13404,86,342,106,0,0,0
13220,26.79,26.21,2131,0.429,896,-100,-13404,86,342,106,0,0,0
13225,26.79,26.21,3000,0.604,748,-84,-13560,94,331,126,0,0,0
13230,26.79,26.21,1355,0.273,792,-144,-13660,111,305,103,0,0,0
13235,26.79,26.21,2274,0.458,764,-32,-13692,115,340,89,0,0,0
13241,26.79,26.21,2422,0.488,956,-180,-13568,85,356,82,0,0,0
13246,26.79,26.21,2464,0.496,844,-184,-13332,97,365,77,0,0,0
13250,26.79,26.21,3330,0.671,840,-68,-13544,106,289,104,0,0,0
13340,26.79,26.21,679,0.137,840,-68,-13544,106,289,104,0,0,0
13357,26.79,26.21,1022,0.206,836,-204,-13652,92,346,120,0,0,0
13360,26.79,26.21,1907,0.384,836,-204,-13652,92,346,120,0,0,0
13366,26.79,26.21,3220,0.649,976,-96,-13324,99,331,95,0,0,0
13371,26.79,26.21,3857,0.777,792,-140,-13572,96,330,114,0,0,0
13375,26.79,26.21,3904,0.786,792,-140,-13572,96,330,114,0,0,0
13380,26.79,26.21,1154,0.232,772,-160,-13656,120,347,106,0,0,0
13385,26.79,26.21,3046,0.614,732,-96,-13728,90,328,104,0,0,0
13481,26.79,26.21,395,0.08,748,-112,-13796,95,308,110,0,0,0
13486,26.79,26.21,3239,0.652,796,-136,-13484,102,299,99,0,0,0
13491,26.79,26.21,1400,0.282,880,-96,-13292,98,349,113,0,0,0
13496,26.79,26.21,2539,0.511,944,-60,-13508,106,392,73,0,0,0
13500,26.79,26.21,3067,0.618,944,-60,-13508,106,392,73,0,0,0
13505,26.79,26.21,2048,0.413,772,-160,-13840,97,339,101,0,0,0
13510,26.79,26.21,3310,0.667,720,-172,-13780,96,317,92,0,0,0
13516,26.79,26.21,5074,1.022,848,-32,-13352,125,353,86,0,0,0
13521,26.79,26.21,3142,0.633,832,-196,-13688,102,324,95,0,0,0
13526,26.79,26.21,3098,0.624,832,-196,-13688,102,324,95,0,0,0
13617,26.73,26.21,3614,0.728,848,-132,-13308,91,315,106,0,0,0
13621,26.73,26.21,2800,0.564,848,-132,-13308,91,315,106,0,0,0
13625,26.73,26.21,2700,0.544,820,-40,-13480,95,362,101,0,0,0
13630,26.73,26.21,2834,0.571,788,-124,-13592,113,338,97,0,0,0
13635,26.73,26.21,2867,0.577,712,-64,-13612,110,300,115,0,0,0
13641,26.73,26.21,3579,0.721,876,-216,-13244,102,353,83,0,0,0
13646,26.73,26.21,2977,0.6,816,-264,-13360,113,364,95,0,0,0
13651,26.73,26.21,2086,0.42,816,-264,-13360,113,364,95,0,0,0
13655,26.73,26.21,2810,0.566,640,-64,-13660,130,356,91,0,0,0
13660,26.73,26.21,1503,0.303,812,-212,-13860,81,287,112,0,0,0
13732,26.73,26.21,720,0.145,848,-288,-13876,89,321,94,0,0,0
13735,26.73,26.21,542,0.109,848,-288,-13876,89,321,94,0,0,0
13741,26.73,26.21,1431,0.288,900,-60,-13268,110,322,103,0,0,0
13746,26.73,26.21,2232,0.45,900,-60,-13268,110,322,103,0,0,0
13750,26.73,26.21,1755,0.354,868,-96,-13448,94,342,92,0,0,0
13755,26.73,26.21,4195,0.845,772,-204,-13772,84,358,105,0,0,0
13760,26.73,26.21,3378,0.68,780,-96,-13796,100,333,104,0,0,0
13853,26.73,26.21,1114,0.224,696,-100,-13824,111,352,87,0,0,0
13866,26.73,26.21,1718,0.346,916,-212,-13248,80,353,105,0,0,0
13870,26.73,26.21,3885,0.783,916,-212,-13248,80,353,105,0,0,0
13875,26.73,26.21,2653,0.534,852,-132,-13476,136,336,108,0,0,0
13881,26.73,26.21,1317,0.265,712,-124,-13888,106,311,102,0,0,0
13886,26.73,26.21,1734,0.349,852,-124,-13520,94,328,104,0,0,0
13891,26.73,26.21,2512,0.506,852,-124,-13520,94,328,104,0,0,0
13895,26.73,26.21,3560,0.717,936,-100,-13184,114,364,87,0,0,0
13900,26.73,26.21,1179,0.237,872,-164,-13404,86,352,115,0,0,0
13905,26.73,26.21,1505,0.303,696,-116,-13832,101,349,105,0,0,0
13911,26.73,26.21,2702,0.544,804,-72,-13572,87,308,109,0,0,0
13916,26.73,26.21,2111,0.425,804,-72,-13572,87,308,109,0,0,0
13921,26.73,26.21,1559,0.314,1000,-192,-13316,105,353,91,0,0,0
13993,26.73,26.21,740,0.149,908,-120,-13220,74,343,97,0,0,0
13996,26.73,26.21,2195,0.442,824,-64,-13412,122,341,90,0,0,0
14001,26.73,26.21,1482,0.299,824,-64,-13412,122,341,90,0,0,0
14006,26.73,26.21,3346,0.674,820,-120,-13608,117,317,99,0,0,0
14010,26.73,26.21,3407,0.686,820,-244,-13784,115,301,109,0,0,0
14103,26.77,26.17,1217,0.245,772,-84,-13788,107,364,101,0,0,0
14105,26.77,26.17,690,0.139,772,-84,-13788,107,364,101,0,0,0
14110,26.77,26.17,1882,0.379,820,-160,-13820,79,321,91,0,0,0
14115,26.77,26.17,4067,0.819,848,-76,-13384,99,331,121,0,0,0
14121,26.77,26.17,4522,0.911,868,-56,-13284,76,348,96,0,0,0
14126,26.77,26.17,1436,0.289,776,-96,-13440,96,356,96,0,0,0
14130,26.77,26.17,1270,0.256,704,-84,-13800,102,339,78,0,0,0
14135,26.77,26.17,611,0.123,800,-132,-13656,87,335,89,0,0,0
14140,26.77,26.17,3548,0.715,880,-132,-13584,89,314,90,0,0,0
14145,26.77,26.17,4187,0.843,812,-192,-13512,99,350,84,0,0,0
14151,26.77,26.17,3021,0.609,744,-56,-13372,98,351,77,0,0,0
14156,26.77,26.17,1164,0.234,628,-64,-13756,107,322,99,0,0,0
14160,26.77,26.17,2118,0.427,952,-100,-13768,83,317,107,0,0,0
14165,26.77,26.17,1134,0.228,788,-156,-13440,108,311,99,0,0,0
14170,26.77,26.17,1234,0.249,868,-152,-13408,115,310,110,0,0,0
14242,26.77,26.17,686,0.138,812,-24,-13344,104,329,83,0,0,0
14245,26.77,26.17,3486,0.702,812,-24,-13344,104,329,83,0,0,0
14339,26.77,26.17,4107,0.827,968,-168,-13560,79,354,94,0,0,0
14352,26.77,26.17,1099,0.221,864,-220,-13500,120,351,106,0,0,0
14356,26.77,26.17,1764,0.355,864,-220,-13500,120,351,106,0,0,0
14361,26.77,26.17,3831,0.772,896,-116,-13688,131,324,89,0,0,0
14365,26.77,26.17,3913,0.788,860,-228,-13384,102,332,97,0,0,0
14370,26.77,26.17,3054,0.615,844,-196,-13628,105,340,91,0,0,0
14375,26.77,26.17,2463,0.496,932,-212,-13496,101,343,99,0,0,0
14381,26.77,26.17,1534,0.309,752,-148,-13696,95,334,115,0,0,0
14386,26.77,26.17,2000,0.403,772,-208,-13616,118,338,118,0,0,0
14391,26.77,26.17,3228,0.65,772,-152,-13580,97,327,98,0,0,0
14395,26.77,26.17,3629,0.731,784,-168,-13420,97,348,113,0,0,0
14400,26.77,26.17,3450,0.695,844,-108,-13456,94,358,100,0,0,0
14405,26.77,26.17,4743,0.955,800,-124,-13408,93,354,96,0,0,0
14411,26.77,26.17,2012,0.405,900,-144,-13768,63,334,91,0,0,0
14416,26.77,26.17,2156,0.434,872,-248,-13584,85,347,93,0,0,0
14421,26.77,26.17,1463,0.295,804,20,-13312,107,333,104,0,0,0
14425,26.77,26.17,3607,0.727,824,-128,-13440,103,321,106,0,0,0
14541,26.77,26.17,1665,0.335,864,-192,-13532,87,352,110,0,0,0
14618,26.73,26.21,1096,0.221,868,-16,-13472,101,353,95,0,0,0
14621,26.73,26.21,2057,0.414,868,-16,-13472,101,353,95,0,0,0
14626,26.73,26.21,2141,0.431,796,-140,-13776,78,360,104,0,0,0
14631,26.73,26.21,6030,1.215,864,-72,-13748,106,319,73,0,0,0
14635,26.73,26.21,5363,1.08,800,-164,-13488,96,309,118,0,0,0
14640,26.73,26.21,4136,0.833,888,-88,-13512,118,327,106,0,0,0
14645,26.73,26.21,2392,0.482,800,-92,-13340,134,310,103,0,0,0
14651,26.73,26.21,2201,0.443,828,-152,-13544,92,342,102,0,0,0
14656,26.73,26.21,2621,0.528,804,-132,-13728,104,334,94,0,0,0
14661,26.73,26.21,4793,0.965,784,-76,-13636,97,331,109,0,0,0
14665,26.73,26.21,4040,0.814,904,-112,-13336,106,345,110,0,0,0
14670,26.73,26.21,3304,0.666,880,-96,-13368,98,349,86,0,0,0
14675,26.73,26.21,2220,0.447,808,-116,-13636,96,337,96,0,0,0
14681,26.73,26.21,3349,0.675,816,-116,-13620,104,319,98,0,0,0
14686,26.73,26.21,2449,0.493,836,-120,-13544,105,312,111,0,0,0
14690,26.73,26.21,1028,0.207,916,-208,-13184,103,340,110,0,0,0
14783,26.73,26.21,1972,0.397,784,-76,-13688,88,325,113,0,0,0
14785,26.73,26.21,1578,0.318,784,-76,-13688,88,325,113,0,0,0
14790,26.73,26.21,2282,0.46,848,-156,-13496,102,345,97,0,0,0
14795,26.73,26.21,904,0.182,804,-104,-13432,94,324,57,0,0,0
14867,26.73,26.21,863,0.174,872,-200,-13452,110,328,87,0,0,0
14880,26.73,26.21,49,0.01,852,-52,-13780,89,342,76,0,0,0
14885,26.73,26.21,5310,1.07,864,-136,-13696,104,341,94,0,0,0
14890,26.73,26.21,3520,0.709,948,-164,-13476,98,338,105,0,0,0
14896,26.73,26.21,5414,1.091,896,-156,-13228,111,316,123,0,0,0
14901,26.73,26.21,4404,0.887,728,-196,-13620,109,365,88,0,0,0
14906,26.73,26.21,2152,0.433,820,-136,-13728,77,342,93,0,0,0
14910,26.73,26.21,1481,0.298,728,-100,-13564,116,334,122,0,0,0
14915,26.73,26.21,1804,0.363,916,-56,-13312,100,343,102,0,0,0
14920,26.73,26.21,653,0.132,952,-80,-13216,97,370,90,0,0,0
14926,26.73,26.21,1921,0.387,908,-60,-13600,96,343,109,0,0,0
14931,26.73,26.21,2807,0.565,776,-124,-13696,88,351,86,0,0,0
14936,26.73,26.21,1540,0.31,812,-144,-13656,83,306,124,0,0,0
14940,26.73,26.21,3290,0.663,840,-76,-13160,66,318,87,0,0,0
15031,26.73,26.21,2244,0.452,812,-204,-13808,86,324,119,0,0,0
15035,26.73,26.21,2751,0.554,812,-204,-13808,86,324,119,0,0,0
15040,26.73,26.21,2758,0.556,964,-132,-13412,131,313,128,0,0,0
15046,26.73,26.21,2677,0.539,892,-168,-13364,89,309,97,0,0,0
15051,26.73,26.21,1150,0.232,816,-116,-13660,102,326,77,0,0,0
15056,26.73,26.21,1549,0.312,772,-124,-13632,97,368,109,0,0,0
15128,26.73,26.21,316,0.064,784,-80,-13436,86,364,93,0,0,0
15130,26.79,26.27,1911,0.385,784,-80,-13436,86,364,93,0,0,0
15135,26.79,26.27,2527,0.509,832,-112,-13760,77,346,91,0,0,0
15140,26.79,26.27,1276,0.257,864,-88,-13564,100,358,94,0,0,0
15146,26.79,26.27,4470,0.9,864,-156,-13432,119,337,98,0,0,0
15151,26.79,26.27,4114,0.829,768,-100,-13548,81,349,88,0,0,0
15156,26.79,26.27,3835,0.772,792,-152,-13428,129,319,64,0,0,0
15160,26.79,26.27,6616,1.333,796,-116,-13624,111,342,93,0,0,0
15165,26.79,26.27,3205,0.646,724,-228,-13604,99,320,94,0,0,0
15170,26.79,26.27,3712,0.748,820,-160,-13432,72,327,108,0,0,0
15176,26.79,26.27,5769,1.162,836,-160,-13520,94,380,83,0,0,0
