timestamp_us,ax,ay,az,gx,gy,gz
81705112,1056,-428,-13580,72,380,107
81710012,1008,-452,-13444,135,332,107
81714912,1112,-416,-13548,123,283,91
81719712,1188,-492,-13532,104,293,81
81724512,1208,-416,-13608,93,347,86
81730412,1068,-412,-13640,64,372,100
81735212,1008,-508,-13408,111,379,116
81740012,1052,-464,-13524,122,319,89
81744912,1048,-516,-13532,95,288,88
81749712,1032,-440,-13620,93,336,103
81754512,1092,-472,-13532,90,355,107
81760412,1128,-408,-13500,107,345,102
81765212,1044,-408,-13532,78,326,106
81770012,1068,-476,-13612,90,326,106
81774812,1020,-340,-13820,96,345,102
81868412,1040,-392,-13508,94,337,93
81870012,1040,-392,-13508,94,337,93
81875012,1060,-424,-13600,71,332,91
81879812,1104,-380,-13464,115,325,99
81954310,1148,-368,-13576,110,338,83
81967919,1080,-452,-13544,115,347,87
81969410,1080,-452,-13544,115,347,87
81975312,960,-384,-13680,95,312,85
81980112,1100,-496,-13704,101,353,85
81984912,1208,-324,-13488,83,338,100
81989812,1048,-612,-13516,100,322,93
81994612,1108,-444,-13300,101,341,91
81999412,1032,-444,-13508,101,331,107
82005312,1068,-432,-13648,94,337,100
82010112,1084,-356,-13588,100,367,80
82014912,1060,-336,-13372,109,332,74
82019712,1116,-488,-13508,98,351,91
82024512,1040,-380,-13676,121,341,106
82029412,1076,-436,-13492,123,349,108
82144712,968,-452,-13556,92,353,94
82149812,1072,-436,-13496,122,343,111
82154612,1152,-404,-13468,85,320,87
82159412,1116,-420,-13612,108,308,95
82165312,1196,-472,-13548,96,343,103
82239810,1096,-492,-13536,133,345,92
82244610,1000,-440,-13628,117,310,104
82249412,1068,-388,-13512,105,351,96
82255312,1000,-464,-13596,96,345,119
82260112,1052,-420,-13556,98,332,85
82264912,1196,-368,-13588,74,343,84
82269712,1100,-436,-13480,85,329,96
82274512,1024,-384,-13464,115,352,93
82279412,1072,-476,-13508,95,321,127
82285312,928,-376,-13536,99,325,104
82290112,1140,-504,-13416,90,355,118
82383911,1136,-388,-13576,102,342,100
82385511,1136,-388,-13576,102,342,100
82390311,1228,-400,-13388,106,330,107
82395111,1072,-488,-13572,125,335,95
82399911,1132,-372,-13640,105,325,109
82404711,1072,-396,-13564,107,347,86
82409511,1076,-436,-13504,90,330,124
82415411,1064,-320,-13552,75,336,98
82420311,1204,-372,-13584,116,338,107
82494910,1108,-416,-13400,90,354,95
82508411,1168,-548,-13540,118,337,78
82509911,1168,-548,-13540,118,337,78
82514811,1148,-464,-13552,89,336,99
82519611,1000,-404,-13460,91,327,108
82524411,1024,-356,-13492,108,321,96
82530311,1076,-408,-13424,107,365,100
82535111,1144,-348,-13536,91,346,95
82539911,1164,-504,-13512,103,353,106
82544811,1032,-468,-13556,96,310,119
82636510,1124,-528,-13692,99,352,77
82640510,1124,-528,-13692,99,352,77
82645310,1160,-444,-13556,120,332,92
82650110,1144,-476,-13688,112,287,110
82654912,956,-412,-13576,106,298,106
82659712,1180,-424,-13708,100,339,91
82664512,1120,-308,-13552,90,345,107
82669412,992,-456,-13584,123,307,108
82675312,1052,-460,-13640,96,328,94
82680112,1076,-540,-13428,103,318,103
82754412,1168,-316,-13480,93,291,109
82760412,1052,-480,-13484,82,350,115
82765312,1016,-396,-13528,77,351,108
82770112,1024,-372,-13596,97,357,111
82774912,1008,-396,-13700,90,332,81
82779712,1080,-516,-13440,121,343,100
82784512,1072,-440,-13620,95,333,117
82875110,1044,-444,-13492,106,347,95
82880010,1000,-440,-13448,115,323,92
82884810,996,-468,-13472,129,327,88
82889712,1056,-460,-13532,110,336,107
82894512,1044,-368,-13452,106,351,105
82900412,1252,-428,-13684,106,342,108
82905212,900,-456,-13560,114,321,97
82910012,1012,-488,-13468,98,320,98
82914812,1016,-412,-13420,103,344,104
82919612,1048,-368,-13568,106,340,95
82924412,1028,-432,-13496,123,348,82
82937910,1108,-452,-13540,103,334,108
82939410,1108,-452,-13540,103,334,108
83015912,968,-368,-13588,104,334,111
83019912,968,-368,-13588,104,334,111
83024712,972,-492,-13380,91,337,86
83029612,956,-428,-13648,108,340,111
83034412,1072,-436,-13580,86,308,97
83150713,1076,-540,-13636,97,328,107
83154512,1100,-404,-13656,86,317,86
83160412,1000,-428,-13432,105,364,83
83165212,1192,-436,-13620,104,346,86
83170012,1096,-400,-13636,108,314,104
83174812,1064,-396,-13628,98,346,92
83179612,1168,-452,-13384,96,330,111
83184412,1020,-420,-13588,116,339,111
83190412,996,-480,-13472,107,321,104
83195212,1060,-436,-13668,87,323,121
83200012,1108,-448,-13508,89,345,87
83204812,1180,-432,-13576,108,350,98
83209612,1100,-392,-13548,91,322,98
83214412,980,-476,-13504,105,301,104
83220312,1012,-424,-13428,92,334,79
83294312,1084,-392,-13632,119,314,116
83295912,1084,-392,-13632,119,314,116
83299612,1044,-420,-13480,109,346,79
83390018,1044,-420,-13480,109,346,79
83395112,1044,-456,-13576,92,319,76
83399912,968,-452,-13656,106,334,104
83404812,1100,-444,-13692,92,341,99
83409612,984,-436,-13620,101,329,104
83414412,1156,-512,-13604,90,308,76
83420312,1028,-388,-13568,93,341,115
83425112,1052,-404,-13468,103,346,90
83445712,1100,-416,-13588,104,325,111
83449412,1140,-528,-13584,107,327,107
83455312,1076,-484,-13596,106,333,91
83460212,1044,-460,-13496,105,321,85
83465012,1024,-392,-13588,105,342,92
83469812,1088,-416,-13300,112,331,95
83474612,1140,-476,-13652,120,358,91
83479412,1084,-436,-13352,83,318,83
83485312,1096,-548,-13640,109,326,82
83651912,1056,-392,-13580,103,324,102
83654712,1056,-392,-13580,103,324,102
83659512,1144,-384,-13640,91,360,88
83665412,1012,-432,-13600,94,342,93
83670212,1160,-520,-13468,109,326,109
83675112,1020,-336,-13508,111,338,104
83679912,1016,-472,-13548,107,306,99
83684712,1116,-372,-13592,94,330,102
83689512,1092,-372,-13592,115,355,105
83695412,1044,-496,-13612,115,357,102
83700212,988,-420,-13636,90,330,83
83705012,1032,-424,-13696,94,350,99
83709812,1108,-380,-13652,113,329,124
83714712,1068,-532,-13608,125,296,106
83719512,1104,-480,-13556,72,334,75
83725412,1084,-372,-13808,108,351,84
83818210,1064,-404,-13704,127,313,112
83819810,1064,-404,-13704,127,313,112
83824612,1104,-380,-13476,86,322,90
83829412,1096,-404,-13608,93,345,102
83904210,1068,-452,-13632,110,350,95
83905810,1068,-452,-13632,110,350,95
83909512,1116,-380,-13720,90,341,100
83915412,1000,-400,-13372,93,340,103
83920212,1148,-412,-13636,95,326,94
83925012,1064,-432,-13500,127,329,82
83935012,1192,-544,-13636,90,347,100
83939812,1008,-456,-13420,85,334,98
83944612,1060,-432,-13664,121,357,97
83949512,1064,-440,-13508,121,305,84
83955412,1056,-452,-13388,112,324,95
83960212,1120,-396,-13700,70,331,113
83965012,912,-492,-13448,83,349,101
83969812,1216,-500,-13588,119,335,103
83974612,1036,-404,-13488,96,319,85
84066312,1100,-528,-13548,103,322,93
84070212,1100,-528,-13548,103,322,93
84075112,1072,-424,-13604,95,350,90
84079912,1000,-500,-13456,95,336,107
84084712,1000,-436,-13568,104,320,96
84182912,1044,-484,-13796,109,357,97
84184512,1044,-484,-13796,109,357,97
84189412,1172,204,-13520,-54,149,105
84195312,1240,-400,-14236,-200,1059,137
84200112,888,-2004,-12264,467,-584,63
84204912,1352,300,-12888,663,670,111
84209712,764,-824,-15252,-426,-243,83
84214512,1560,-372,-12168,-18,1115,128
84219412,744,-368,-14612,152,491,78
84225312,1132,-44,-13020,432,165,117
84230112,1188,-864,-12204,-237,154,107
84234912,884,-216,-15860,238,267,115
84239712,896,-544,-13436,158,327,85
84328812,896,-544,-13436,158,327,85
84330412,896,-544,-13436,158,327,85
84335312,1044,-376,-13468,102,345,78
84340212,1172,-392,-13720,88,391,85
84345012,1096,-404,-13428,56,325,109
84349812,1060,-416,-13756,138,355,90
84354612,1032,-480,-13128,122,294,79
84429611,1024,-520,-13548,121,353,109
84443112,1132,-532,-13704,113,309,101
84444612,1132,-532,-13704,113,309,101
84449512,1132,-432,-13588,83,340,104
84455412,1080,-508,-13644,84,343,100
84460212,928,-500,-13464,76,394,105
84465112,1120,-516,-13548,112,282,86
84469912,1020,-320,-13744,85,393,96
84474712,984,-576,-13656,95,334,86
84479512,1168,-400,-13476,162,369,128
84485412,1100,-436,-13500,116,251,98
84490212,1144,-336,-13696,73,317,100
84581711,976,-504,-13536,63,346,103
84584419,976,-504,-13536,63,346,103
84590311,1080,-184,-13652,86,368,84
84595111,1096,-496,-13544,149,314,73
84599911,1096,-384,-13380,84,359,103
84604711,1164,-736,-13684,99,286,109
84609511,1092,-364,-13452,150,372,111
84615411,888,-552,-13728,45,300,86
84689812,1240,-364,-13236,144,413,98
84694712,988,-552,-13648,91,262,102
84699512,1192,-460,-13396,101,305,124
84705412,1108,-268,-13780,17,361,77
84710212,968,-456,-13644,35,440,94
84715112,1112,-204,-13512,55,452,129
84719912,844,-536,-13616,175,266,103
84724712,1144,-340,-13684,140,284,90
84729512,828,-404,-13660,69,310,83
84820912,1144,-488,-13480,131,211,102
84824612,1228,-500,-13836,36,380,101
84829412,988,-460,-13520,80,378,108
84835312,1028,-348,-13352,136,369,99
84840112,1100,-436,-13604,97,300,101
84845012,1036,-384,-13720,76,355,129
84849812,1016,-456,-13820,71,358,110
84854612,1108,-472,-13452,150,369,107
84859412,1096,-464,-13440,107,354,113
84865312,1008,-464,-13476,103,310,94
84870112,1148,-592,-13560,142,326,92
84944311,1068,-476,-13608,162,308,100
84957812,1140,-380,-13712,105,357,88
84960412,1140,-380,-13712,105,357,88
84965212,1040,-380,-13496,93,306,102
84970012,1072,-400,-13468,121,391,115
84974812,900,-316,-13564,94,311,99
84979612,1120,-460,-13696,137,313,118
85071012,808,-296,-10936,196,826,110
85075112,1412,-260,-14732,73,137,95
85079912,996,-304,-13292,256,442,137
85084712,748,-488,-12812,-191,145,111
85089512,1468,-400,-14612,292,683,103
85095412,892,-552,-12668,-54,-180,48
85100212,1072,-332,-13896,299,627,138
85105112,852,-664,-13540,-246,-21,88
85109912,1092,-32,-13284,459,756,102
85114712,1564,-752,-13684,-117,60,84
85119512,1072,-244,-13592,254,499,124
85125412,716,-668,-13572,-123,176,96
85130212,932,-384,-13484,341,467,98
85229011,812,-480,-13492,107,340,122
85230611,812,-480,-13492,107,340,122
85235411,1024,-484,-13560,143,414,102
85240211,1124,-548,-13448,112,322,106
85245011,1068,-416,-13440,113,371,86
85334012,1068,-416,-13440,113,371,86
85335512,1068,-416,-13440,113,371,86
85339412,1028,-508,-13440,124,322,88
85345312,1116,-436,-13440,151,331,102
85350112,1164,-412,-13532,108,302,104
85355012,1100,-592,-13632,98,338,94
85359812,964,-364,-13592,76,369,81
85364612,924,-404,-13576,95,401,92
85369412,1112,-504,-13620,121,351,84
85375312,1020,-520,-13520,134,293,94
85380112,1096,-556,-13612,104,254,105
85384912,1156,-420,-13428,75,345,104
85389712,1068,-412,-13604,82,351,84
85394612,1236,-520,-13700,92,331,105
85399412,908,-464,-13508,52,344,96
85473711,1072,-216,-13656,140,355,100
85487212,1200,-536,-13672,48,355,97
85489812,1200,-536,-13672,48,355,97
85494612,1020,-516,-13668,93,339,106
85584969,1216,-436,-13528,130,367,113
85589910,1200,-428,-13284,147,286,80
85594710,1084,-404,-13436,126,276,86
85599612,1068,-408,-13596,64,322,106
85604412,1172,-448,-13656,77,369,91
85610312,992,-392,-13648,110,375,87
85615112,1028,-436,-13516,134,317,100
85619912,1140,-496,-13508,65,288,108
85624712,1060,-476,-13620,86,344,115
85629512,1136,-356,-13684,85,364,109
85635412,1156,-400,-13496,100,318,93
85640312,1136,-456,-13356,90,325,105
85645112,996,-436,-13504,71,369,107
85649912,1020,-424,-13636,96,350,105
85654712,1024,-492,-13444,160,319,117
85659512,1144,-352,-13448,78,329,93
85734010,752,-588,-9376,361,1178,139
85826612,752,-588,-9376,361,1178,139
85829468,900,-288,-16492,-578,204,68
85835412,992,156,-12028,950,428,122
85840212,1484,-656,-12164,-512,37,84
85845012,1324,-196,-15620,225,745,134
85849812,772,-604,-12272,-274,-26,70
85854612,1120,-576,-14400,848,556,110
85859512,1152,-740,-12748,-396,-132,85
85865412,840,-244,-13860,247,685,148
85870212,928,-336,-13836,-118,212,63
85875012,1240,-520,-13172,365,479,94
85879812,1548,-344,-13012,-26,274,90
85884612,1356,-568,-14432,76,281,102
85889412,896,-516,-13300,134,339,90
85895312,916,-396,-13932,173,286,112
85900212,928,-356,-12908,111,369,112
85992112,1124,-396,-13512,108,280,124
86005312,1028,-400,-13448,99,334,91
86010212,956,-560,-13612,88,386,105
86084711,1120,-560,-13692,137,312,81
86089711,1120,-368,-13400,107,314,113
86094511,928,-496,-13660,72,358,97
86099411,984,-428,-13792,81,359,95
86105311,1080,-360,-13488,125,348,95
86110111,1112,-408,-13664,107,329,101
86114911,996,-444,-13484,71,359,82
86119711,1140,-500,-13560,97,358,103
86124511,1132,-504,-13552,109,314,103
86129411,1080,-504,-13636,82,319,109
86135311,1076,-468,-13324,71,341,106
86140111,1000,-408,-13500,84,386,110
86144911,1100,-400,-13500,129,310,100
86149711,1080,-472,-13328,99,292,92
86267210,1112,-356,-13640,56,332,111
86269910,1112,-356,-13640,56,332,111
86274912,916,-488,-13740,71,387,119
86279712,852,-420,-13444,128,384,100
86284512,1044,-512,-13324,134,272,109
86290412,1080,-452,-13632,65,286,106
86365712,1096,-448,-13500,143,304,126
86369512,1064,-368,-13572,61,346,83
86375412,1084,-396,-13492,89,381,111
86380212,992,-336,-13388,126,346,94
86385012,1080,-500,-13308,140,262,95
86389812,1080,-428,-13580,63,350,100
86394612,1028,-560,-13516,62,362,97
86399412,936,-564,-13604,118,371,100
86405312,1132,-320,-13440,121,293,107
86410212,1112,-444,-13408,88,302,106
86415012,1032,-324,-13484,74,356,115
86506221,1040,-388,-13504,98,351,93
86526911,1060,-404,-13572,96,381,108
86529511,1028,-388,-13744,77,339,112
86535411,1072,-520,-13372,116,309,88
86540311,1048,-476,-13552,112,296,100
86545111,1148,-528,-13472,99,341,100
86549911,1112,-388,-13628,77,343,81
86554711,1132,-464,-13560,123,337,97
86559511,1068,-520,-13644,83,352,109
86634010,980,-440,-13432,126,323,94
86635510,980,-440,-13432,126,323,94
86640412,1176,-400,-13760,107,319,95
86645212,1124,-428,-13464,103,320,102
86650012,996,-388,-13560,106,321,105
86654912,1072,-516,-13288,90,374,98
86659712,964,-416,-13608,113,370,125
86664512,988,-448,-13556,117,332,109
86670412,1136,-472,-13436,105,314,88
86675212,1148,-468,-13616,93,325,90
86764412,1148,-468,-13616,93,325,90
86769412,1084,-512,-13752,116,355,111
86775312,980,-472,-13592,105,309,88
86780212,1124,-508,-13728,79,333,119
86785012,968,-456,-13424,64,336,88
86789812,992,-436,-13668,100,337,82
86794612,1012,-488,-13496,80,359,99
86799412,1140,-528,-13532,99,336,108
86805312,1132,-444,-13548,98,328,91
86810212,1048,-456,-13568,122,309,107
86884212,1016,-452,-13500,91,380,95
86885712,1016,-452,-13500,91,380,95
86889512,1092,-408,-13688,90,344,97
86895412,1032,-488,-13508,128,295,109
86900212,1056,-448,-13508,109,332,104
86905112,1076,-536,-13648,92,374,100
86909912,1188,-380,-13528,82,368,89
87002911,1016,-472,-13452,93,345,101
87016410,1144,-432,-13576,119,362,95
87020110,1172,-500,-13272,93,360,68
87024912,1152,-296,-13748,92,357,91
87029712,948,-456,-13504,109,253,100
87034512,1136,-468,-13384,101,410,116
87040412,1152,-456,-13696,47,317,88
87045212,1092,-412,-13560,120,377,103
87050012,980,-384,-13444,79,290,85
87054912,1008,-352,-13436,160,361,108
87059712,1148,-396,-13464,69,350,99
87064512,1188,-520,-13792,128,301,79
87070412,948,-456,-13448,85,313,93
87144212,1212,-496,-13648,96,357,108
87145712,1212,-496,-13648,96,357,108
87149512,1184,-440,-13652,92,246,98
87155412,1036,-520,-13588,109,307,77
87160212,996,-360,-13404,93,356,107
87278211,1092,-440,-13488,76,363,101
87279811,1092,-440,-13488,76,363,101
87284611,1104,-432,-13652,105,326,88
87289511,984,-480,-13448,118,314,93
87295411,1076,-336,-13600,89,336,94
87300211,936,-364,-13556,81,345,101
87305011,1112,-512,-13548,106,322,105
87309811,936,-396,-13536,114,338,96
87314611,1120,-448,-13576,122,317,103
87319411,1148,-484,-13588,99,312,105
87325311,1056,-480,-13548,95,324,71
87330211,1064,-440,-13752,91,326,100
87335011,1044,-444,-13632,117,360,90
87339811,1036,-392,-13604,97,324,102
87344611,1196,-404,-13520,120,346,88
87418612,1132,-428,-13496,104,347,96
87420212,1132,-428,-13496,104,347,96
87425012,948,-488,-13440,115,334,108
87445711,980,-396,-13476,83,326,77
87538112,1136,-416,-13596,90,348,84
87539712,1136,-416,-13596,90,348,84
87544512,1052,-460,-13480,94,313,134
87549412,988,-384,-13612,99,350,108
87555312,1092,-456,-13604,99,341,100
87560112,1024,-412,-13440,118,343,108
87564912,912,-424,-13584,117,319,108
87569712,1056,-516,-13576,125,359,104
87574512,968,-424,-13748,99,335,112
87580412,1108,-436,-13572,106,334,92
87585212,1136,-556,-13492,81,338,72
87590112,1080,-492,-13596,88,344,107
87594912,1180,-396,-13720,121,349,82
87599712,1116,-420,-13532,97,319,108
87604512,1112,-484,-13456,108,329,96
87610412,1112,-456,-13396,111,328,105
87684711,1016,-424,-13468,86,328,111
87777310,1104,-396,-13448,115,331,103
87780110,992,-392,-13648,84,348,93
87785012,1112,-520,-13764,112,359,86
87789812,1116,-444,-13592,79,306,101
87794612,1052,-368,-13608,91,319,91
87799412,956,-464,-13424,84,342,105
87805312,1092,-456,-13580,108,329,112
87810112,1168,-520,-13548,103,322,85
87814912,1016,-480,-13484,108,350,110
87819712,1080,-424,-13528,112,324,105
87824612,936,-460,-13588,121,359,105
87829412,1040,-416,-13572,93,343,100
87835312,1092,-472,-13588,98,327,83
87840112,1116,-424,-13660,79,309,102
87844912,988,-508,-13504,92,319,94
87849712,1132,-376,-13616,107,342,97
87943312,1092,-336,-13648,101,326,109
87960212,1132,-472,-13492,92,343,100
87965012,1060,-440,-13588,113,340,97
88039510,1140,-472,-13460,94,322,95
88044510,1064,-436,-13616,102,325,107
88050412,1068,-444,-13512,109,356,115
88055212,1136,-548,-13372,125,322,88
88060012,1032,-544,-13572,90,307,124
88064912,1044,-388,-13448,101,312,124
88069712,1008,-348,-13712,136,370,80
88074512,1156,-328,-13624,105,329,101
88080412,1152,-468,-13604,94,319,102
88085212,1048,-416,-13604,106,336,105
88090012,1160,-444,-13528,93,330,100
88094812,1080,-408,-13588,95,329,90
88099612,976,-404,-13464,97,322,71
88104512,1032,-404,-13628,105,309,101
88197610,1200,-432,-13428,90,329,95
88200312,1100,-512,-13524,120,325,126
88205112,984,-504,-13508,106,353,107
88209912,1040,-536,-13592,103,363,114
88214712,1172,-424,-13792,115,338,119
88219512,1060,-544,-13516,99,322,83
88318311,1108,-456,-13524,91,360,109
88320068,1108,-456,-13524,91,360,109
88324911,1096,-392,-13500,77,342,97
88329711,1168,-476,-13588,81,345,86
88334511,1016,-456,-13580,113,349,92
88340411,968,-464,-13472,101,323,95
88345211,1108,-488,-13436,100,330,87
88350111,1064,-440,-13592,107,318,98
88354911,1036,-408,-13352,108,335,73
88359711,1004,-412,-13648,109,342,86
88364511,956,-420,-13624,123,333,85
88370411,1084,-416,-13620,119,298,98
88460312,1116,-472,-13348,95,333,112
88477411,1020,-368,-13592,104,350,93
88480211,1048,-448,-13572,108,359,118
88485011,1032,-384,-13564,112,327,99
88489811,948,-508,-13444,101,336,111
88494611,1112,-416,-13832,93,347,110
88499411,1096,-372,-13600,96,344,85
88505411,1036,-464,-13592,97,363,107
88579612,1100,-380,-13620,112,353,91
88584612,1160,-320,-13508,142,338,99
88589412,1092,-540,-13560,103,337,108
88595412,1144,-460,-13540,98,343,93
88600212,1072,-348,-13504,98,322,120
88605012,1060,-444,-13444,131,321,99
88609812,1120,-500,-13584,111,327,103
88614612,988,-368,-13588,100,324,97
88619412,984,-584,-13548,93,335,115
88625412,1124,-328,-13556,86,331,113
88715212,1124,-328,-13556,86,331,113
88720212,1048,-576,-13580,131,322,92
88725012,1092,-456,-13420,119,372,101
88729812,1104,-416,-13520,96,319,109
88734612,1224,-436,-13748,108,329,108
88739412,968,-352,-13592,104,331,112
88745412,1072,-508,-13408,112,342,100
88750212,1088,-376,-13716,91,341,93
88755012,1120,-472,-13704,88,300,103
88759812,1052,-452,-13520,107,352,110
88834610,1160,-352,-13604,76,371,87
88839610,936,-456,-13628,90,310,107
88844412,1060,-420,-13420,111,323,83
88850312,1032,-516,-13620,105,334,94
88855112,1072,-460,-13592,92,344,105
88860012,1104,-460,-13612,116,325,105
88864812,1096,-456,-13652,110,328,94
88953412,1020,-504,-13596,114,308,96
88965711,1100,-456,-13548,99,334,117
88969411,1100,-452,-13492,126,341,95
88975411,1056,-384,-13420,126,280,123
88980211,1088,-428,-13548,93,307,105
88985011,1072,-396,-13588,74,360,70
88989811,1064,-360,-13644,92,350,107
88994611,1096,-420,-13576,84,320,96
88999411,1140,-396,-13540,104,333,120
89005411,1028,-404,-13680,109,336,89
89010211,1068,-412,-13500,119,342,93
89015011,972,-564,-13640,101,317,126
89019811,1104,-420,-13396,113,314,105
89094510,1104,-404,-13700,98,353,100
89100410,988,-376,-13640,112,365,103
89105312,956,-516,-13372,120,327,89
89110112,976,-460,-13612,112,292,96
89203610,1184,-408,-13468,75,324,98
89205210,1184,-408,-13468,75,324,98
89210012,1100,-384,-13588,72,375,88
89214812,984,-492,-13580,100,354,102
89219612,1028,-424,-13668,110,347,102
89224512,1148,-468,-13544,102,307,112
89230412,1040,-480,-13528,129,316,107
89235212,1036,-512,-13464,69,339,103
89240012,1092,-516,-13488,87,359,101
89244812,1080,-372,-13616,61,354,97
89249612,1092,-436,-13580,83,328,92
89254412,984,-512,-13604,96,376,101
89260312,1068,-404,-13576,106,320,87
89265212,1016,-504,-13572,104,315,93
89270012,1088,-508,-13496,70,342,98
89274812,980,-400,-13380,103,368,114
89373010,1092,-420,-13588,126,335,95
89374610,996,-324,-13488,90,328,99
89469210,1204,-420,-13508,99,325,88
89489911,1076,-444,-13604,96,347,119
89494811,1048,-468,-13520,102,336,105
89499611,1080,-404,-13560,148,300,113
89504411,1112,-380,-13640,73,325,105
89510311,1104,-516,-13672,106,346,88
89515111,1068,-496,-13672,94,359,104
89519911,1016,-452,-13560,89,332,111
89524711,1000,-368,-13516,106,337,106
89529611,1144,-424,-13556,88,348,103
89534411,1004,-376,-13504,110,362,110
89540311,1204,-356,-13408,109,345,112
89545111,1068,-492,-13488,105,334,93
89549911,1064,-488,-13476,94,333,113
89554711,1076,-424,-13664,81,331,119
89559511,1080,-476,-13448,105,309,101
89654212,1128,-448,-13388,103,347,98
89655712,1128,-448,-13388,103,347,98
89732512,1064,-384,-13736,97,332,82
89735112,1072,-444,-13564,124,314,94
89740012,992,-536,-13400,111,351,114
89744812,1160,-448,-13580,112,325,94
89749612,1052,-480,-13564,123,367,109
89754412,1116,-440,-13744,88,305,111
89760312,1076,-352,-13448,101,337,111
89765112,964,-488,-13588,90,348,105
89769912,988,-412,-13584,113,356,109
89774712,1104,-400,-13428,114,306,105
89779612,1148,-488,-13588,109,337,104
89784412,1012,-304,-13652,79,340,108
89790312,1020,-508,-13584,88,327,113
89795112,1028,-360,-13544,113,369,82
89799912,1068,-424,-13540,93,334,79
89804712,1136,-396,-13588,101,321,113
89896112,1040,-468,-13548,115,343,106
89900012,1116,-448,-13472,77,346,118
89904812,920,-388,-13712,123,324,107
89909612,1040,-464,-13356,76,339,122
89985511,1004,-440,-13492,99,340,103
89998912,1044,-492,-13652,104,299,114
90000412,1044,-492,-13652,104,299,114
90005312,1084,-484,-13716,74,335,74
90010112,1144,-528,-13556,94,328,115
90014912,1084,-420,-13584,80,365,100
90019812,1120,-372,-13604,98,344,105
90024612,1116,-388,-13644,76,339,97
90029412,1076,-364,-13496,111,353,82
90035312,1108,-420,-13588,121,340,89
90040112,1052,-476,-13528,85,329,109
90044912,1084,-364,-13640,110,353,102
90049712,1044,-440,-13556,87,331,88
90054512,976,-400,-13452,92,354,108
90059412,1036,-524,-13636,79,321,94
90150512,1036,-524,-13636,79,321,94
90155412,1100,-412,-13500,119,324,109
90160212,1060,-384,-13572,96,320,98
90165112,1148,-420,-13672,108,328,86
90169912,1116,-348,-13592,99,346,101
90244211,1016,-480,-13592,94,337,95
90245711,1016,-480,-13592,94,337,95
90249611,996,-592,-13612,85,327,103
90254411,1072,-408,-13688,72,318,97
90260311,1100,-404,-13520,91,345,82
90265111,1032,-368,-13796,93,351,102
90269911,1128,-408,-13480,102,360,116
90274711,1064,-504,-13500,123,326,105
90279611,1084,-368,-13512,103,302,117
90284411,1076,-516,-13556,83,338,100
90290311,1012,-488,-13468,80,349,89
90295111,1032,-400,-13688,110,339,106
90299911,1120,-532,-13432,122,339,90
90413812,1132,-460,-13620,111,334,96
90415412,1132,-460,-13620,111,334,96
90420312,1180,-348,-13516,86,336,113
90425112,1144,-484,-13548,95,324,117
90445711,1048,-548,-13676,104,335,84
90449411,1068,-460,-13444,113,340,111
90455411,1096,-464,-13508,93,364,114
90529712,1044,-520,-13452,65,349,109
90534612,1132,-424,-13648,129,313,105
90539512,1156,-444,-13504,98,339,104
90545412,1088,-616,-13660,94,337,113
90550212,996,-436,-13408,76,357,111
90555012,1080,-440,-13704,96,337,90
90559812,1080,-364,-13548,123,337,91
90564612,1164,-364,-13584,66,315,63
90569412,1096,-436,-13696,104,359,126
90575312,1172,-336,-13720,88,331,112
90580212,1056,-500,-13496,112,350,97
90671510,1072,-472,-13600,107,328,117
90675410,956,-440,-13464,77,329,95
90680211,1020,-384,-13556,96,349,119
90685011,1204,-372,-13712,93,347,105
90689811,948,-384,-13540,109,338,118
90694711,1020,-436,-13596,115,316,88
90699511,1052,-472,-13676,77,340,116
90705411,1020,-504,-13644,97,366,81
90710211,1100,-312,-13612,107,338,74
90784312,1040,-360,-13548,113,354,105
90785812,1040,-360,-13548,113,354,105
90789612,1172,-400,-13564,93,328,97
90794412,1052,-452,-13644,98,315,98
90800412,1064,-404,-13592,81,329,108
90805212,976,-420,-13544,123,348,74
90810012,1060,-436,-13592,104,335,108
90814812,1008,-460,-13608,101,332,103
90819612,1072,-456,-13548,113,327,93
90910010,1128,-420,-13704,104,347,87
90915111,1048,-444,-13492,116,359,97
90919911,1064,-384,-13648,106,342,112
90924811,1036,-420,-13796,92,319,108
90934810,1060,-388,-13592,115,349,74
90939610,1028,-400,-13556,124,359,88
90944512,1016,-440,-13532,79,328,93
90950412,964,-432,-13340,90,314,105
90955212,1088,-448,-13412,84,352,121
90960012,1000,-508,-13564,114,323,104
90964812,1148,-548,-13444,76,310,116
91039510,1092,-452,-13616,88,369,83
91044610,1032,-392,-13412,113,351,108
91049511,1088,-468,-13632,98,307,113
91055411,984,-528,-13520,98,348,102
91060211,948,-420,-13564,94,352,103
91065011,1060,-512,-13548,98,319,94
91157512,1024,-412,-13672,134,292,98
91160312,972,-528,-13512,111,320,110
91165212,1032,-584,-13556,98,362,98
91170012,1008,-404,-13744,83,359,114
91174812,1088,-344,-13512,120,288,114
91179612,1000,-276,-13304,127,326,113
91184412,1128,-300,-13432,80,397,100
91190312,1184,-400,-13636,108,361,107
91195112,1116,-304,-13680,88,301,105
91199912,984,-508,-13644,114,323,97
91204812,1024,-500,-13520,89,360,100
91209612,1056,-512,-13752,96,363,115
91214412,1040,-332,-13656,98,321,95
91220312,1032,-404,-13608,98,331,97
91294512,1224,-428,-13448,120,318,81
91299412,1136,-336,-13724,103,347,94
91305312,1024,-480,-13464,76,331,92
91419511,980,-748,-13548,-155,353,82
