10904,24.57,25.01,625,2.016,1528,-1868,-13340,134,321,97,-1,-1,-1
11178,24.57,25.05,763,2.461,1540,-1732,-13464,117,323,90,-1,-1,-1
11462,24.53,24.99,764,2.465,1540,-1744,-13428,114,321,96,-1,-1,-1
11729,24.53,50.55,675,2.177,1452,-1904,-13468,132,336,88,-1,-1,-1
11996,24.53,25.01,566,1.826,1388,-1944,-13328,103,319,85,-1,-1,-1
12274,24.57,50.55,633,2.042,1444,-1884,-13308,103,339,92,-1,-1,-1
12548,24.57,25.07,660,2.129,1356,-1800,-13352,137,326,81,-1,-1,-1
12816,24.57,25.05,582,1.877,1424,-1856,-13300,122,313,115,-1,-1,-1
13083,24.53,24.93,456,1.471,1544,-1900,-13380,111,304,97,-1,-1,-1
13354,24.59,25.05,367,1.184,1444,-1832,-13472,135,310,77,-1,-1,-1
13628,24.57,25.05,674,2.174,1360,-1792,-13372,127,331,100,-1,-1,-1
13903,24.59,25.05,762,2.458,1488,-1852,-13396,113,330,103,-1,-1,-1
14181,24.57,24.99,317,1.023,1352,-1860,-13348,173,327,115,-1,-1,-1
14448,24.57,24.95,443,1.429,1468,-1736,-13312,153,313,119,-1,-1,-1
14722,24.59,24.89,617,1.990,1468,-1852,-13296,121,323,118,-1,-1,-1
15007,24.59,24.87,446,1.439,1476,-1896,-13420,110,326,110,-1,-1,-1
15278,24.57,24.81,582,1.877,1476,-1816,-13324,124,326,113,-1,-1,-1
15556,24.57,24.87,359,1.158,1392,-1836,-13376,132,324,118,-1,-1,-1
15845,24.57,24.77,526,1.697,1612,-1836,-13420,130,291,77,-1,-1,-1
16123,24.57,24.77,441,1.423,1456,-1852,-13312,107,325,114,-1,-1,-1
16390,24.51,24.75,616,1.987,1440,-1760,-13296,122,336,84,-1,-1,-1
16661,24.59,24.81,750,2.419,1584,-1816,-13328,128,294,93,-1,-1,-1
16935,24.53,24.81,763,2.461,1588,-1828,-13532,133,277,76,-1,-1,-1
17206,24.53,24.83,764,2.465,1420,-1940,-13416,158,316,111,-1,-1,-1
17481,24.57,24.83,764,2.465,1440,-1832,-13248,143,324,97,-1,-1,-1
17755,24.51,24.87,764,2.465,1468,-1804,-13248,152,261,99,-1,-1,-1
18029,24.57,24.89,763,2.461,1468,-1812,-13660,97,255,110,-1,-1,-1
18310,24.57,24.83,764,2.465,760,-1564,-13384,0,281,79,-1,-1,-1
18577,24.51,24.87,764,2.465,1436,-1796,-13396,105,317,109,-1,-1,-1
18855,24.53,24.87,710,2.290,1588,-1872,-13476,136,304,93,-1,-1,-1
19126,24.51,24.87,763,2.461,1548,-1820,-13472,131,333,106,-1,-1,-1
19400,24.51,24.89,763,2.461,1408,-1752,-13308,105,297,102,-1,-1,-1
19671,24.53,24.87,764,2.465,1504,-1896,-13528,121,320,104,-1,-1,-1
19949,24.51,24.87,613,1.977,1412,-1744,-13380,134,346,105,-1,-1,-1
20224,24.53,24.93,596,1.923,1456,-1828,-13380,122,329,101,-1,-1,-1
20502,24.57,24.95,763,2.461,1568,-1852,-13468,138,339,120,-1,-1,-1
20777,24.53,24.87,567,1.829,1456,-1920,-13392,140,338,116,-1,-1,-1
21045,24.51,24.93,427,1.377,1436,-1748,-13288,120,334,108,-1,-1,-1
21316,24.53,24.99,764,2.465,1424,-1764,-13448,112,303,89,-1,-1,-1
21587,24.53,24.95,764,2.465,1452,-1884,-13416,108,338,86,-1,-1,-1
21854,24.51,24.95,735,2.371,1480,-1932,-13396,109,336,127,-1,-1,-1
22146,24.51,24.93,764,2.465,1420,-1880,-13452,114,327,95,-1,-1,-1
22420,24.57,50.55,764,2.465,1484,-1888,-13372,115,328,111,-1,-1,-1
22688,24.53,25.05,711,2.294,1476,-1864,-13288,96,361,86,-1,-1,-1
22959,24.59,24.99,536,1.729,1496,-1784,-13336,150,329,96,-1,-1,-1
23230,24.57,25.01,558,1.800,1496,-1828,-13384,98,302,118,-1,-1,-1
23498,24.53,25.07,508,1.639,1516,-1868,-13332,118,344,93,-1,-1,-1
23776,24.51,25.05,764,2.465,1488,-1836,-13456,107,315,80,-1,-1,-1
24054,24.53,25.05,763,2.461,1440,-1784,-13304,144,323,98,-1,-1,-1
24325,24.57,25.07,763,2.461,1488,-1800,-13184,113,330,103,-1,-1,-1
24593,24.57,25.07,763,2.461,1456,-1760,-13404,133,325,96,-1,-1,-1
24864,24.57,25.07,763,2.461,1420,-1860,-13284,129,328,79,-1,-1,-1
25135,24.57,25.11,764,2.465,1428,-1728,-13404,110,326,72,-1,-1,-1
25403,24.53,25.11,763,2.461,1396,-1892,-13416,140,306,108,-1,-1,-1
25677,24.51,25.11,764,2.465,1520,-1840,-13368,116,296,112,-1,-1,-1
25955,24.57,25.01,764,2.465,1428,-1892,-13412,134,318,121,-1,-1,-1
26243,24.57,25.05,764,2.465,1404,-1848,-13344,132,318,80,-1,-1,-1
26514,24.59,25.01,763,2.461,1468,-1880,-13484,113,329,103,-1,-1,-1
